,idx,word_guesses,first_pass,solution_words,solution
1162,1162,ellissi;mostra;colletti;ori;va;ore;ente;ente,B ellissi mostra DI colletti ori T RO va T ore C ente M ente,Bellissimo;rapporto;ritrovato;recentemente,Bellissimo rapporto ritrovato recentemente
1163,1163,mantidi;mi,BOM mantidi mi CA,Bomman;timicà,Bomman timicà
1164,1164,polli;dive;Rodi;mura,A M polli N E dive T Rodi mura NO,Ampolline;di;vetro;di;murano,Ampolline di vetro di murano
1165,1165,piani;asso,SAM piani asso SA,Sampa;pianissosa,Sampa pianissosa
1166,1166,Ra;testa;ostile,P Ra testa CI ostile,Pratesta;ciostile,Pratesta ciostile
1167,1167,re;nono,C re nono TI,Creno;noti;oti,Creno noti oti
1168,1168,indios;oval;uno;ore,indios I T R oval uno A M ore,In;Dio;si;trova;l;unoano;amore,In Dio si trova l'unoano amore
1169,1169,Esse;rotti;Tampa;in,Esse rotti Tampa in,Esser;ottiti;panin,Esser ottiti panin
1170,1170,odi;corti;le,FOT odi corti NA le VE,Foto;di;cortina;leve;veli,Foto di cortina leve veli
1171,1171,rodolfo;empi;mura,V E rodolfo empi DI mura NO,Verodolfo;em;dimurano,Verodolfo em dimurano
1172,1172,allieve;more;su;sullano;golosi,allieve R U more su S sullano I P golosi,Al;liever;umore;sottosella;no;ipogoli,Al liever umore sottosella no ipogoli
1173,1173,pero;pero,O pero pero ALE,Operepo;periale,Operepo periale
1174,1174,forte;nei;mi;di;tiro,forte nei mi di tiro,Forte;nei;mediciti;ri;oro,Forte nei mediciti ri oro
1175,1175,trave;arcipelago;serti;anni,AT trave R arcipelago serti A FRI anni,Attraverrai;cipelago;sertiani,Attraverrai cipelago sertiani
1176,1176,con;su;rotti;la;di;versi,con su rotti la di versi,Consuor;ladiversi,Consuorotti ladiversi
1177,1177,mora;cipresso,C mora C cipresso,Cmorac;cipresso,Cmorac cipresso
1178,1178,rio;pero,B rio pero ALE,Briope;roiale,Briope roiale
1179,1179,porta;in;data;donata,porta B L in data S F ondonata,Porta;blindata;scononata,Porta blindata scononata
1180,1180,ellissi;leva;calvi,B ellissi leva DI calvi NO,Bellissile;vedical;vi;novano,Bellissile vedical vi novano
1181,1181,pere;rare;reti,pere U rare P A reti,Pereuarare;pareti,Pereuarare pareti
1182,1182,rotti;menta,rotti A F menta,Rotti;affermata,Rotti affermata
1183,1183,colli;corona,colli N E corona V E,Colline;corona;nave,Colline corona nave
1184,1184,tori;anta,PA N tori anta TA,Panto;rantatata,Panto rantatata
1185,1185,Po;ara;mela;aloni,Po R T ara M mela N T aloni,Portar;amme;lantaloni,Portar amme lantaloni
1186,1186,Dio;pantere;Ra,O Dio pantere T E Ra,Odiano;pretètera,Odiano pretètera
1187,1187,orata;ori,PRU orata NS ori,Proorati;ansori,Proorati ansori
1188,1188,lama;bus;tocca;ora,lama E S bus tocca C ora,La;maesbus;toccacora,La maesbus toccacora
1189,1189,ovino;odi;sesto,R ovino S odi S sesto,Rovinoso;dissesto,Rovinoso dissesto
1190,1190,bar;don;porto,LI bar don porto,Libar;don;porto,Libar don porto
1191,1191,rete;aura,PA rete SF aura,Parete;sfaura,Parete sfaura
1192,1192,uova;nota,GR uova BI nota,Gruova;binotata,Gruova binotata
1193,1193,mignolo;radura,mignolo radura,Mignolò;radura,Mignolò radura
1194,1194,alacre;cani,C alacre B cani,Calacre;bani,Calacre bani
1195,1195,tela;anaconda;orso,ZE tela L anaconda LD orso,Zete;lalana;con;dolorso,Zete lalana con dolorso
1196,1196,caschi;Mosa,BO C caschi U Mosa,Bocca;schiumosa,Bocca schiumosa
1197,1197,gru;prodigi,VI gru TO prodigi,Vigru;topografi,Vigru topografi
1198,1198,martini;ibisco;tini,martini N T ibisco T tini,Martinini;biscotini,Martinini biscotini
1199,1199,Ciad;ida;ami,S Ciad ida G ami N E,Scià;di;dagamine,Scià di dagamine
1200,1200,lato;rane,lato rane S A,La;torana;seca,La torana seca
1201,1201,piramidi;lago,A M piramidi CA lago,Ampi;rami;di;calagno,Ampi rami di calagno
1202,1202,amo;some;lavandino;ondine,F amo some R lavandino L ondine S E,Famoso;merlavandi;nolondine,Famoso merlavandi nolondine
1203,1203,ari;ladre,A M ari ladre,Amari;ladre,Amari ladre
1204,1204,erica;ombre,V erica R ombre,Veri;carombre,Veri carombre
1205,1205,fedele;dio,ES fedele dio SI,Esfede;leodiosi,Esfede leodiosi
1206,1206,ori;eco;Era,GL ori O eco NDI Era,Glorioe;condiera,Glorioe condiera
1207,1207,avo;ree;in;stipo;lepre;etto,L avo RA ree in stipo BI lepre C etto,Lavorare;e;inistibole;precetto,Lavorare e inistibole precetto
1208,1208,atto;colo,atto colo,Attico;lò,Attico lò
1209,1209,nano;Pan;Era,U nano I O Pan T Era,Una;noiosa;pantiera,Una noiosa pantiera
1210,1210,arca;nota;foro;sacco,arca nota foro sacco,Arcano;tao;forosacco,Arcano tao forosacco
1211,1211,Como;nati,A Como TTO nati,Acome;tontoni,Acome tontoni
1212,1212,ante;divi;Byron;articoli,M ante L LO divi S O Byron articoli A RO,Mantello;di;viso;byrona;ricolo,Mantello di viso byrona ricolo
1213,1213,assi;terra;assi;ara,assi O T terra SE assi F ara,Assio;tt;errare;se;assi;fa;rara,Assio tt errare se assi fa rara
1214,1214,in;avere;la;minzioni,in T avere D E la minzioni,Inttavere;del;aminzione,Inttavere del aminzione
1215,1215,ambi;re;ori,B R ambi re TT ori,Brambi;rettorici,Brambi rettorici
1216,1216,rena;turate;muta,rena turate muta,Renaturate;mutata,Renaturate mutata
1217,1217,arco;alberi;pie,N arco T I alberi R A pie,Narcotità;libè;ribapie,Narcotità libè ribapie
1218,1218,postino;ancora;per,postino N ancora SCO per TI,Posti;non;ancora;scoperti,Posti non ancora scoperti
1219,1219,testi;diva;risi;a,testi diva risi a,Testi;di;vari;risia,Testi di vari risia
1220,1220,nano;grata,U nano NI grata,Un;anonigrà;tata,Un'anonigrà tata
1221,1221,per;pirite;dito,S per P pirite U dito,Sperpirìtì;educito,Sperpirìtì educito
1222,1222,rivolta;mora;ile,BA rivolta M E mora B ile,Barivolta;memorabile,Barivolta memorabile
1223,1223,olla;esili;coni,C olla N T esili coni C O,Collane;siliconico,Collane siliconico
1224,1224,in;sale,in VA sale FFI,Invalsale;fiffi,Invalsale fiffi
1225,1225,edera;su,V edera su T A,Vede;rasuta,Vede rasuta
1226,1226,messo;nati,messo M I nati,Messo;minati,Messo minati
1227,1227,esca;otri;tino,esca F I L otri ES tino,Es;cafilo;tristeino,Es cafilo tristeino
1228,1228,risi;cono;Anteo;sale,C risi E cono MI Anteo LOS sale,Crisi;economia;neosalese,Crisi economia neosalese
1229,1229,ossi;star;zio,C ossi star CA zio NE,Cossì;sta;racazione,Cossì sta racazione
1230,1230,narice;obeso;telefono;ali;iene;foce,U narice TT obeso R telefono V ali G iene foce I,Una;ricetto;bos;ore;le;fosfonomali;nei;fenoi,Una ricetto bos ore-le fosfonomali nei fenoi
1231,1231,prati;latticini;timido,prati latticini timido,Pratili;atticini,Pratili atticini
1232,1232,liana;ori;cipresso,G liana I ori C cipresso,Glianaio;riccipresso,Glianaio riccipresso
1233,1233,Ra;arpia;cono,T Ra TT arpia cono MIA,Trattar;piacon;o;nomiàia,Trattar piacon o' nomiàia
1234,1234,ami;navi;fata,ami navi fata,Amina;vivata,Amina vivata
1235,1235,re;siepi;odi,re I O siepi S odi,Reiosieppi;sodidi,Reiosieppi sodidi
1236,1236,ave;intere;immagine;zie,ave R E intere S immagine TI zie,Avere;interesimagine;titizie,Avere interesimagine titizie
1237,1237,Ontario;pero,VOL Ontario pero SI,Volontario;perosi,Volontario perosi
1238,1238,bar;carene;re;tane,IM bar carene R re L O N tane,Imbarcar;ante;sempre;lontane,Imbarcar ante sempre lontane
1239,1239,re;edile;chia,P re SS edile R chia,Presse;dil;eracheria,Presse dil eracheria
1240,1240,meriggio;nero,meriggio nero SSO,Meriggio;nero,Meriggio nero
1241,1241,dea;messi,I dea messi A L E,Idea;messiale,Idea messiale
1242,1242,Dante;re;agli;Belgio,Dante C A re agli Belgio CO,Dantecare;agli;bel;giovaco,Dantecare agli bel giovaco
1243,1243,lampo;lima;more,lampo CO lima R more I,Lampocoli;marmorei,Lampocoli marmorei
1244,1244,riga;mina,riga mina,Rigamina;minata,Rigamina minata
1245,1245,lancia;ancora,lancia IN ancora TA,Lanciai;in;ancora,Lanciai in ancora
1246,1246,lame;di;Cina;in;dispensa;si,lame di Cina in dispensa s pensa si L E,La;medicina;dispensassi,La medicina dispensassi
1247,1247,Eva;re,Z Eva MO re,Zeva;mo;reare,Zeva mo reare
1248,1248,cervi;erosi,OR cervi N erosi,Orcer;vinerosi,Orcer vinerosi
1249,1249,Verona;costo;Dallas;arpa,BA Verona S costo Dallas C I arpa,Bavero;nascosto;nella;sciarpa,Bavero nascosto nella sciarpa
1250,1250,inni;stoviglia;ile;arma,inni stoviglia B ile F arma CO,Innistovigliabile;farmaco,Innistovigliabile farmaco
1251,1251,Pisa;mura,CA Pisa mura I,Capi;samurai,Capi samurai
1252,1252,eredi;ha;colpo;nate,OP eredi C ha colpo S A N nate,Opere;di;Chacol;posannate,Opere di Chacol posannate
1253,1253,Ra;zio;Sam;pio,G Ra zio Sam IS pio NE,Graziosa;miss;pio-ne,Graziosa miss pio-ne
1254,1254,Alice;edera;divi,C Alice C edera divi NO,Calice;cedè;Ra;Dino,Calice cedè Ra Dino
1255,1255,chiesa;articoli;dee,chiesa G articoli E dee D A,Chi;è;saggio;ricoli;e;ed,Chi è saggio ricoli e ed
1256,1256,maltese;idolo,CAU maltese idolo RI,Caumalt;sei;dolori,Caumalt sei dolori
1257,1257,ciocche;usa,B O C ciocche usa,Boccio;chiusa,Boccio chiusa
1258,1258,,,,
1259,1259,dame;coperte;Ade;ovile,dame S coperte N D AG Ade SC ovile,Damesco;per;tendegade;scovile,Damesco per tendegade scovile
1260,1260,oche;oca;osa;cono,CI oche P oca C osa POC cono,Ciò;ché;è;poca;cosa;poco;cono,Ciò ché'è poca cosa poco cono
1261,1261,unica;mina,T unica mina,Tunica;minata,Tunica minata
1262,1262,Verona;otre;tino,PO Verona N otre N tino,Povero;nonno;trentino,Povero nonno trentino
1263,1263,fa;Cile;nero,fa Cile nero FF,Facile;neroff,Facile neroff
1264,1264,monili;avi;giare;epe;colo,monili B B I avi A G giare epe R I colo SO,Monili;bbivai;aggiare;e;pericoloso,Monili bbivai aggiare e pericoloso
1265,1265,teda;eco;mici,S teda LI eco N O mici,Stedali;economici,Stedali economici
1266,1266,pie;lieta;ale,I M pie G A lieta T ale,Impiegate;atalate,Impiegate atalate
1267,1267,avidi;auto;osti,G R avidi S auto S C osti,Gravi;disauto;scosti,Gravi disauto scosti
1268,1268,sol;chiama;ori,sol L chiama T ori CO,Solli;chiamato,Solli chiamato
1269,1269,avidi;sordi,G R avidi sordi N I,Gravi;disordini,Gravi disordini
1270,1270,sci;osa,PO sci NZI osa,Posci;nziosa,Posci nziosa
1271,1271,faro;pere;dotati;ali,faro pere dotati ali,Faro;peredo;tatiali,Faro peredo tatiali
1272,1272,osti;are;avi;lenza,osti M E N T are L avi O lenza,Osti;mentarella;vi;olozione,Osti mentarella vi olozione!
1273,1273,spia;esperto,spia LI esperto,Spialiese;primo,Spialiese primo
1274,1274,avi;mucchi,C HI avi mucchi R I,Chiavimucchiri;rii,Chiavimucchiri rii
1275,1275,ultime;di;ali,C ultime di E V ali,Culti;medievali,Culti medievali
1276,1276,Asti;Muzio;Ario,B Asti Muzio N TR Ario,Bastimo;ziornario,Bastimo ziornario
1277,1277,mais;rana,SA mais ST rana,Samais;stranana,Samais stranana
1278,1278,siula;re,VER siula BE re,Versiùla;be;ree,Versiùla be ree
1279,1279,buca;cavi;liana,buca LI cavi R G I liana,Bucalica;virgiliana,Bucalica virgiliana
1280,1280,est;pino,ON est pino TTA,Onesti;pintotta,Onesti pintotta
1281,1281,vele;Idra;coni,N O vele GG Idra coni AN E,Nove;leggi;draconiane,Nove leggi draconiane
1282,1282,tali;activa;teso;riso,tali C activa N teso R riso,Talicacive;antisorso,Talicacive antisorso
1283,1283,tasto;carico;data,DA tasto RI carico R data,Dato;storica;ricordata,Dato storica ricordata
1284,1284,api;cola;Corsa,U N api C cola M AN Corsa,Una;piccola;mancorsa,Una piccola mancorsa
1285,1285,para;sarde,para FRA sarde T TI,Parafrasar;detti,Parafrasar detti
1286,1286,remi;Mida;tana,T remi Mida N tana TI,Tre;mimi;dantanati,Tre mimi dantanati
1287,1287,esca;ori;ossa,P esca R E ori G ossa,Pescare;origo;sossa,Pescare origo sossa
1288,1288,amo;tra;colletti;lava;usci,UN amo S tra colletti lava usci T A,Una;mostra;collettiva;usciata,Una mostra collettiva usciata
1289,1289,Cooper;resi;lista,Cooper O resi M BO lista,Coopero;resimbolista,Coopero resimbolista
1290,1290,care;tomi,GI O care tomi V E,Giocare;tomi;vive,Giocare tomi vive
1291,1291,ortica;nidi;lago,C ortica LZO nidi FU lago,Corti;calzoni;di;fulaggo,Corti calzoni di fulaggo
1292,1292,aria;messi,F aria LO messi,Fari;alomessi,Fari alomessi
1293,1293,Cooper;rea;ratto,Cooper O rea S T ratto,Cooperio;realtato,Cooperio realtato
1294,1294,rocca;are,rocca S O F are,Rockasso;fare,Rockasso fare
1295,1295,in,in TRI tacato DI,Intritacato;dei,Intritacato dei
1296,1296,loto;neo;nato,P loto neo R DI nato,Plotone;ordinato,Plotone ordinato
1297,1297,orto;nidi;lago,P orto nidi C A lago,Portoni;di;calagno,Portoni di calagno
1298,1298,schede;Pan;alone,TA schede I Pan T alone,Tasche;dei;panaltone,Tasche dei panaltone
1299,1299,daini;tino,ME daini S tino,Madea;nistino,Madea nistino
1300,1300,Diana;Era,NO IO Diana T Era,Noiodià;natera,Noiodià natera
1301,1301,arpia;ami,D arpia S ami,Dar;piasa;m;Iammi,Dar piasa m'Iammi
1302,1302,edera;danza;Miami,CHI edera LFI danza TO Miami,Chiedera;lf;idanzato;mi;ami,Chiedera lf idanzato: mi ami?
1303,1303,agave;rame;tela,P agave rame N tela UTA,Paga;veramente;lauta,Paga veramente lauta
1304,1304,ari;lessi;ile,O R ari OF lessi B ile,Orario;felessibile,Orario felessibile
1305,1305,asse;ile;nodi;lago,C asse D ile G nodi CA lago,Casse;di;legno;di;calagno,Casse di legno di calagno
1306,1306,asso;eco;è;ara;conta,SP asso eco RZ è TT ara C conta T A,Spassoer;zettaracca;contata,Spassoer zettaracca contata
1307,1307,sir;esse;mento,sir IO S esse PI mento,Siriosese;piemento,Siriosese piemento
1308,1308,Scott;ree;ombre,Scott O ree C ombre CO,Scottore;ecombreco,Scottore ecombreco
1309,1309,versi;nidi;rossi,IN versi O nidi rossi A,Inversioni;di;rossia,Inversioni di rossia
1310,1310,Verona;talea;Io,PO Verona talea BET L Io,Povero;natale;a;Beltioli,Povero natale a Beltioli
1311,1311,mici;avo;Ontario,O mici D avo L Ontario,Omicida;volontario,Omicida volontario
1312,1312,capi;oche;iene;erica,capi T AN oche V iene DA LL erica TTA,Capitano;che;viene;dalla;Ricatta,Capitano che viene dalla Ricatta
1313,1313,foro;cavi;Aida,foro L I cavi S Aida,Forolica;visaida,Forolica visaida
1314,1314,activa;in;in;azione,C activa in CL in azione,Cactiva;inclinazione,Cactiva inclinazione
1315,1315,asso;pio,SP asso pio RIE,Spassoppi;orie,Spassoppi orie
1316,1316,tino;etti,PA tino N N etti,Patini;nonnetti,Patini nonnetti
1317,1317,erica;tosa,PL erica N tosa,Pleri;cantosa,Pleri cantosa
1318,1318,cast;la;Tati,cast ELL: la SI Tati,Castella;lisitati,Castella lisitati
1319,1319,papi;ogiva;enti,papi R O L ogiva L enti,Papirogi;validi,Papirogi validi
1320,1320,gas;nodi;lago,TA gas nodi C A lago,Tagasanno;di;calagno,Tagasanno di calagno
1321,1321,lord;vela,lord IS vela TI,Lordisi;velati,Lordisi velati
1322,1322,radura,GA radura,Gara;dura,Gara dura
1323,1323,va;avana;are,va DE avana L IT are,Vadeavana;latitare,Vadeavana latitare
1324,1324,malconcio;pere,A malconcio M pere,Amalco;nimpere,Amalco nimpere
1325,1325,lidi;con;orme;la,V A lidi con orme T T la,Validi;conormentata,Validi conormentata
1326,1326,edera;vate;esca,V edera DO vate D esca,Vede;radova;tedesca,Vede radova tedesca
1327,1327,tra;maschi,tra maschi G I A,Trama;schigaia,Trama schigaia
1328,1328,amo;gin;lidi;seri,P amo RI gin A lidi seri A L,Pamo;riginali;di;Serial,Pamo riginali di Serial
1329,1329,arto;dotto;sole;sir,P arto dotto IN sole sir O,Partotto;tottosi;lisiro,Partotto tottosi lisiro
1330,1330,Ra;zio;Sam;sesto,G Ra zio Sam IS sesto NE,Graziosa;miss;estate,Graziosa miss estate
1331,1331,testa;para;Pi;ali,testa RA P para TI M Pi DI ali,Testar;apparati;medicidiali,Testar apparati medicidiali
1332,1332,la;tea;trago,A la tea N trago,Alatea;natrango,Alatea natrango
1333,1333,leva;dita,PRI leva E dita,Priva;veedita;tata,Priva veedita tata
1334,1334,orme;su;carene;daini,E N orme su carene daini C O L O,Enorme;scare;nedainico,Enorme scare nedainico
1335,1335,rosa;edile;Giona,P rosa N edile Giona RI,Prosane;di;legionari,Prosane di legionari
1336,1336,api;asso,TUR api asso SA,Turpa;isossasa,Turpa isossasa
1337,1337,aratro;rei;pia;odi;Erato,S aratro rei NU N pia NT odi SP Erato,Saratrore;in;un;piano;distopiero,Saratrore in un piano distopiero
1338,1338,inesorabili;tacchi,GR inesorabili S tacchi,Grine;sorabisti,Grine sorabisti
1339,1339,est;arpe;lessi,D est arpe R P lessi T A,Destar;perplessità,Destar perplessità
1340,1340,pipe;siero;sieri;lessi,TI pipe N siero sieri F lessi VI,Tipi;pensierosi;e;riflessivi,Tipi pensierosi e riflessivi
1341,1341,parete;aia,ZAP parete R aia,Zappare;terre;aia,Zappare terre aia
1342,1342,case;lario;nati,case L lario R D I nati,Case lariar;ordinati,Case lariar ordinati
1343,1343,federa;amaro,federa FF amaro SI,Fede;raffamarosi,Fede raffamarosi
1344,1344,Ero;cobra;Pellico;etti;ari;arsi,Ero I C cobra P Pellico STR etti ari T IR arsi,Eroico;brappelli;costretti;a;ritirarsi,Eroico brappelli costretti a ritirarsi
1345,1345,team;osa;in,team I osa F in E,Teamioso;sàfine,Teamioso sàfine
1346,1346,scopa;nata,BI scopa PA nata,Biscopa;panata,Biscopa panata
1347,1347,salari;sci,T O salari sci A,Tosala;riscia,Tosala riscia
1348,1348,Capri;Daytona;coni,Capri Daytona coni,Capriaday;tonaconi,Capriaday tonaconi
1349,1349,Sam;Diana;oche;remo,E Sam IN Diana P oche remo TE,Esaminati;già;n;apoco;remote,Esaminati già n'apoco remote
1350,1350,orme;di;sesto,EN orme di S sesto,Enorme;dissesto,Enorme dissesto
1351,1351,ambi;stria;rei,GR ambi S A stria E rei,Grande;bisastri;aerei,Grande bisastri aerei
1352,1352,Ra;gnomo;diana,P Ra gnomo diana NO,Pragnomo;dianano,Pragnomo dianano
1353,1353,mais;ile,N E mais B ile,Nemia;isbile,Nemia isbile
1354,1354,orbo;redi;denti,S orbo redi P EN denti,Sorboredi;pendenti,Sorboredi pendenti
1355,1355,Errol;dito,ALB Errol RI dito,Alberro;liridito,Alberro liridito
1356,1356,oca;tori;mas;vello;peri,GI oca tori O R mas vello SU peri ORE,Giocatori;ormai;s;vello;superiore,Giocatori ormai s vello superiore
1357,1357,passa;agli;adagio;api;dita,passa C agli adagio I api N E dita,Passacaglia;ad;agio;inedita,Passacaglia ad agio inedita
1358,1358,leva;randello,ULTi leva DiPi randello,Ultile;vadipirà;di;randello,Ultile vadipirà di randello
1359,1359,veli;articoli;asso,B RE veli T I articoli asso SO,Breve;litità;ricoliasso,Breve litità ricoliasso
1360,1360,mucchietti;are;nani,CA mucchietti LL are nani A,Camucchi;lernanià,Camucchietti lerti
1361,1361,Ra;artemide;api;Urano;Ra,T Ra TT artemide LL api TT Urano ST Ra,Trattar;temi;della;pittura;rosta,Trattar temi della pittura rosta
1362,1362,ogni;carene;con;erma,S ogni carene con F erma,Soognicare;neconferma,Soognicare neconferma
1363,1363,pinna;osti,pinna S C osti,Pin;nascosti,Pin nascosti
1364,1364,epe;colo;re;are;chiavi;Fo;corte,epe R I colo SO re S T Aare chiavi Fo corte G A,È;pericoloso;restare;achiavi;foro;corte,È pericoloso restare achiavi foro corte
1365,1365,Diogene;lenzuola;ori,STU Diogene R I lenzuola N ori,Studiosi;generi;lou;anorni,Studiosi generi lou anorni
1366,1366,su;merluzzo;nidi;tesa,su A merluzzo N nidi N tesa,Suamerluzzo;nellì;d;intesa,Suamerluzzo nellì d'intesa
1367,1367,pero;tea;pica,P pero NI tea TI pica,Poperonite;atipica,Poperonite atipica
1368,1368,orata;su,EVI orata su RE,Eviorata;sure,Eviorata sure
1369,1369,orata;menti,EVI orata D I menti,Eviorata;dimenti,Eviorata dimenti
1370,1370,mas;menta;telo;dio,mas menta telo dio,Mas;mentatelo;d;odio,Mas mentatelo d'odio
1371,1371,duca;scola;etto,duca O RE scola GH etto,Duchaore;scolaghetto,Duchaore scolaghetto
1372,1372,lepri;spavido,U TI lepri spavido GIO,Utili;preciso,Utili preciso
1373,1373,aglio;in;Erie,SB aglio in VOL Erie,Sbaglio;involerie,Sbaglio involerie
1374,1374,morsa;su;proiettile,morsa su proiettile,Morssa;suproiettile,Morssa suproiettile
1375,1375,papi;onde;zio,papi LL onde LI zio SO,Papillode;lizioso,Papillode lizioso
1376,1376,Cile;per;esca;filo;vaglia;cono;ceri;nidi;azza,EFA Cile per esca filo D I vaglia cono S ceri C A nidi R azza,È;facile;per;es;scafiòdì;vi;glià;conosce;r;i;ci;nidirà,È facile per es scafiòdì vi glià conosce r i ci nidirà
1377,1377,rea;Fo,rea O Fo RCA,Reaofo;cara,Reaofo cara
1378,1378,birillo;rape;ante,birillo T U rape S ante,Birillotura;pesante,Birillotura pesante
1379,1379,la;pinna;Ural,la pinna T Ural E,Lapin;naturale,Lapin naturale
1380,1380,pere;Lohengrin,pere O Lohengrin TO,Pereolo;grinto,Pereolo grinto
1381,1381,messi;ori;ori;ari,messi T ori A U tori T ari,Messitori;autoritari,Messitori autoritari
1382,1382,lenzuola;timoni,PA L lenzuola S timoni,Palle;zou;australi,Palle zou australi
1383,1383,ananas;trave;mici,BIS ananas trave R IA mici,Bisananas;tra;veri;amici,Bisananas tra veri amici
1384,1384,pero;osa,MOS pero NZI osa,Mospe;rozonziosa,Mospe rozonziosa
1385,1385,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1386,1386,ladre;mugnaia,A ladre MI mugnaia,Aldrema;dim;ignoraià,Aldrema dim ignoraià
1387,1387,pinna;lidi;reti,pinna CO lidi M I NA reti,Pinnacoli;di;minareti,Pinnacoli di minareti
1388,1388,sarda;rospi;giara,PAS sarda VE rospi L giara,Passar;da;vero;spigliara,Passar da vero spigliara
1389,1389,cono;Daytona;orata,E cono Daytona G LI orata,Economo;atonagliorata,Economo atonagliorata
1390,1390,spia;asce;avi;liana,spia LIC asce N avi RG I liana,Spialica;scena;virgiliana,Spialica scena virgiliana
1391,1391,violino;ras;traina,violino T U ras traina TA,Violino;turatraniata,Violino turatraniata
1392,1392,pero;ali,AS pero NT R ali,Aspero;tralizi,Aspero tralizi
1393,1393,la;Diana;Era,la G N O Diana T Era,Lagnodià;natera,Lagnodià natera
1394,1394,corta;dono,S corta dono RE,Scorta;d;onore,Scorta d'onore
1395,1395,stoviglia;si;ali;agli,stoviglia si R ali I agli O,Stoviglia;si;riliai;il;aioglio,Stoviglia si riliai il aioglio
1396,1396,verde;sali,verde sali SA,Verde;salisa,Verde salisa
1397,1397,perso;lesa;Ario,perso N A lesa NIT Ario,Personale;sanitario,Personale sanitario
1398,1398,pirati;Cina,S E pirati FA Cina,Se;pirà;ti;faci;na;i,"Se pirà ti, faci na i"
1399,1399,lord;sol;tuto,lord OI N sol tuto O,Lordino;lottuoso,Lordino lottuoso
1400,1400,tavola;urne,PAS tavola T T urne,Pastavola;turne,Pastavola turne
1401,1401,star;dito,SI star CI dito,Sistar;cicidito,Sistar cicidito
1402,1402,losca;fata;colt,losca fata colt,Lo;scafa;tacolto,Lo scafa tacolto
1403,1403,nero;scopi;radio;Po;tori,U nero I scopi E radio P Po SI tori,Un;eroico;pirea;di;opposti,Un'eroico pirea di opposti
1404,1404,tre;uovo;Ontario,S tre N uovo L Ontario,Strenuo;volontario,Strenuo volontario
1405,1405,legge;ore;ossa,legge R ore U ossa GI A,Leggero;reeù;osagia,Leggero reeù osagia
1406,1406,don;asse;Ati,don N asse G N Ati,Donna;set;enganati,Donna set enganati
1407,1407,in;Audi;testo;ad;la;lenza,in Audi testo RI ad la O lenza,Inaudite;storia;di;Laozenza,Inaudite storia di Laozenza
1408,1408,rame;dotto;oste;ile,P rame dotto S oste NIB ile,Pramedo;tostesinebile,Pramedo tostesinebile
1409,1409,immagine,NIS immagine,Nisima;gine,Nisima gine
1410,1410,china;dei;don,CO china dei don,Cochina;dei;don,Cochina dei don
1411,1411,tomo;torsione;azza,AU tomo torsione R azza TE,Automotori;onerazzate,Automotori onerazzate
1412,1412,arpia;rosi,F arpia C O rosi,Far;piac;orosi,Far piac orosi
1413,1413,tori;duna;rosa;mura,S tori E duna LTE rosa mura I,Storia;d;un;altero;samurai,Storia d'un altero samurai
1414,1414,ali;riso;corta,M ali IST riso S corta,Maliristi;rossa;corta,Maliristi rossa corta
1415,1415,basto;neve;codardo,IL basto neve S CO codardo,Il;bastone;vescocodardo,Il bastone vescocodardo
1416,1416,occhiali;ante,BOC occhiali U M ante,Bocco;chialiumante,Bocco chialiumante
1417,1417,faccia;turata;conti;cipresso;odi;mani,faccia turata I conti C cipresso N D odi D O mani,Facciata;uri;a;ticchi;tic;cipress;on;dodomani,Facciata uri a ticchi tic cipress on dodomani
1418,1418,mais;dio,mais dio,Maisi;odiò,Masi odiò
1419,1419,arti;Como;ori,P arti CO Como D ori,Particocomo;dorii,Particocomo dorii
1420,1420,arpe;otre;avi,F arpe C otre N GR avi,Far;pecotre;non;gravi,Far pecotre non gravi
1421,1421,mento;satire;certe,LA mento satire T E certe,Lamento;sertecere,Lamento sertecere
1422,1422,tecnico;some;tabella,tecnico I some S tabella,Tecnicoiosa;mestabella,Tecnicoiosa mestabella
1423,1423,re;onda,re LL onda T I,Rellondà;tati,Rellondà tati
1424,1424,dama;federe,dama S federe NDE,Damasse;fed;erende,Damasse fed erende
1425,1425,ali;dotto;ale,P ali dotto LOC ale,Palidotto;locale,Palidotto locale
1426,1426,coppia;sai;odorosi,S coppia S sai VI odorosi,Scoppi;assai;violorosi,Scoppi assai violorosi
1427,1427,gilet;baco;zio,A gilet OR baco zio NE,Agilet;orbaco;zo;ine,Agilet orbaco zo ine
1428,1428,orbo;dea;aia,G orbo N dea aia NO,Gorbone;ade;a;iano,Gorbone ade a iano
1429,1429,api;dive;Pelagio,C api dive S TI Pelagio,Capì;di;vestipelagio,Capì di vestipelagio
1430,1430,gin;in;riserva;ile,LO gin in riserva B ile,Logi;in;riservaibile,Logi-in riservaibile
1431,1431,su;la;si;Volga,"su DIC, la si Volga RI",Sudici;lasi;volgari,Sudici lasi volgari
1432,1432,malconcio;Po;malconcio;papi;tiara,MO malconcio M papi tiara TE,Momali;concimpi;pitiarate;a;rate,Momali concimpi pitiarate a rate
1433,1433,esca;in;lobo;via,esca in lobo LI via NO,Es;cainlobo;liviano,Es cainlobo liviano
1434,1434,omero;in;dotto,P omero in dotto,Pomero;indotto,Pomero indotto
1435,1435,Lazio;nei;onda,IL Lazio nei N F onda,Illazione;infonda,Illazione infonda
