,idx,word_guesses,first_pass,solution_words,solution
1168,1168,indios;ovalo;terno;ore,indios I T R ovalo terno A M ore,In;Dio;si;trova;l;oterno;amore,In Dio si trova l'oterno amore
1169,1169,Esse;rotti;Tampa;Ci,Esse rotti Tampa Ci,Esser;ottima;pacci,Esser ottima pacci
1170,1170,odi;corti;vista,FOT odi corti NA vista VE,Foto;di;Cortina;vista;ve,Foto di Cortina vista ve
1171,1171,tre;rie;bastioni,V E tre rie DI bastioni NO,Vetrerie;di;bastino,Vetrerie di bastino
1172,1172,allieve;more;su;sull;avidi,allieve R U more su S sull I P avidi,Al;lieve;rumore;suscellip;a;vividi,Al lieve rumore suscellip a vividi
1173,1173,pero;pero,O pero pero ALE,Operope;roiale,Operope roiale
1174,1174,forte;nei;Ti;di;dardo,forte nei Ti di dardo,Forte;nei;titidar;dà;ordine,Forte nei titidar dà ordine
1175,1175,trave;Sardegna;serti;cani,AT trave R Sardegna serti A FRI cani,Attraversar;degnarsi;africani,Attraversar degnarsi africani
1176,1176,con;su;rossi;Bi;di;versi,con su rossi Bi di versi,Consuros;dici;diversi,Consuros dici diversi
1177,1177,Anna;cipresso,C Anna C cipresso,Cannac;ipresso,Cannac ipresso
1178,1178,rio;pero,B rio pero ALE,Briope;roiale,Briope roiale
1179,1179,porta;in;data;ondata,porta B L in data S F ondata,Porta;blindata;sondata,Porta blindata sondata
1180,1180,ellissi;leva;calvi,B ellissi leva DI calvi NO,Bellissile;vadical;vi;novano,Bellissile vadical vi novano
1181,1181,Grant;rare;reti,Grant U rare P A reti,Grantuare;pareti,Grantuare pareti
1182,1182,rossi;menta,rossi A F menta,Rossia;fentata,Rossia fentata
1183,1183,colli;catena,colli N E catena V E,Colline;catene;nave,Colline catene nave
1184,1184,crini;anta,PA N crini anta TA,Panci;ninantata,Panci ninantata
1185,1185,Po;ara;pasta;alone,Po R T ara M pasta N T alone,Portar;amap;stantalone,Portar amap stantalone
1186,1186,dio;Naiadi;Ra,O dio Naiadi T E Ra,Odiona;aditere,Odiona aditere
1187,1187,orata;ori,PRU orata NS ori,Proorata;nostori,Proorata nostori
1188,1188,lama;tram;ala;acca,lama E S tram ala C acca,La;maestra;malaccaccà,La maestra malaccaccà
1189,1189,ovino;odi;sesto,R ovino S odi S sesto,Rovinoso;dissesto,Rovinoso dissesto
1190,1190,bar;Ci;porto,LI bar Ci porto,Libar;ci;porto,Libar ci porto
1191,1191,rete;aura,PA rete SF aura,Parete;sfaura,Parete sfaura
1192,1192,ossa;nota,GR ossa BI nota,Grossa;binotata,Grossa binotata
1193,1193,vera;radura,vera radura,Verara;dura,Verara dura
1194,1194,ostinata;urla,C ostinata B urla,Costina;turla,Costina turla
1195,1195,tela;anaconda;orso,ZE tela L anaconda LD orso,Zeté;lalana;con;dorso,Zeté lalana con dorso
1196,1196,lobi;Mosa,BO C lobi U Mosa,Boclo;biumosà,Boclo biumosà
1197,1197,benna;prodigi,VI benna TO prodigi,Viben;notodigi,Viben notodigi
1198,1198,renne;ibisco;tini,renne N T ibisco T tini,Rennenti;biscottini,Rennenti biscottini
1199,1199,Ciad;Idas;ami,S Ciad Idas G ami N E,Sci;ad;idasgame,Sci ad idasgame
1200,1200,lato;rane,lato rane S A,La;torana;nesa,La torana nesa
1201,1201,piramidi;lago,A M piramidi CA lago,Ampi;rami;di;calagno,Ampi rami di calagno
1202,1202,amo;some;manico;ondine,F amo some R manico L ondine S E,Famoso;mercantio;londinese,Famoso mercantio londinese
1203,1203,ari;pie,A M ari pie,Amari;pieni,Amari pieni
1204,1204,alloro;gogna,V alloro R gogna,Val;lordogona,Val lordogona
1205,1205,sperante;dio,ES sperante dio SI,Esperà;nediòsi,Esperà nediòsi
1206,1206,ori;eco;Era,GL ori O eco NDI Era,Glorioe;condire,Glorioe condire
1207,1207,avo;ree;in;armadio;lepre;etto,L avo RA ree in armadio BI lepre C etto,Lavorare;è;inarmadioble;precedto,Lavorare è inarmadioble precedto
1208,1208,atto;circo,atto circo,Attico;rico,Attico rico
1209,1209,nano;satiro;Era,U nano I O satiro T Era,Una;noiosa;tirerà,Una noiosa tirerà
1210,1210,arca;nota;foro;sacco,arca nota foro sacco,Arcano;tao;forosacco,Arcano tao forosacco
1211,1211,lario;nati,A lario TTO nati,Alari;ottonati,Alari ottonati
1212,1212,ante;divi;negri;articoli,M ante L LO divi S O negri articoli A RO,Mantello;di;visone;grarì;articolo,Mantello di visone grarì articolo
1213,1213,asi;terra;asi;ara,asi O T terra SE asi F ara,Asi;ot;terrase;ai;fara;di;Siena,Asi ot terrase ai fara di Siena
1214,1214,in;avere;la;mini,in T avere D E la mini,Intravere;del;ammini,Intravere del ammini
1215,1215,osti;re;ori,B R osti re TT ori,Brost;irrettori,Brost irrettori
1216,1216,rena;turate;muta,rena turate muta,Renaturate;muta,Renaturate muta
1217,1217,arco;carene;pie,N arco T I carene R A pie,Narcotica;re;nerapié,Narcotica re nerapié
1218,1218,automa;ancora;Per,automa N ancora SCO Per TI,Auto;man;ancora;scoperti,Auto man ancora scoperti
1219,1219,testi;diva;risi;Al,testi diva risi Al,Testi;di;vari;risalit,Testi di vari risalit
1220,1220,nano;grata,U nano NI grata,Un;anonima;grata,Un'anonima grata
1221,1221,per;oppio;dito,S per P oppio U dito,Sperpoppo;iodito,Sperpoppo iodito
1222,1222,scoperta;mora;ile,BA scoperta M E mora B ile,Basco;perturbatore,Basco perturbatore
1223,1223,olla;rase;coni,C olla N T rase coni C O,Collant;aseconico,Collant aseconico
1224,1224,in;sardina,in VA sardina FFI,Invasardi;naffi,Invasardi naffi
1225,1225,edera;tra,V edera tra T A,Vede;rattrata,Vede rattrata
1226,1226,messo;nati,messo M I nati,Messo;minati,Messo minati
1227,1227,esca;otri;tino,esca F I L otri ES tino,Es;cafiloto;ristinto,Es cafiloto ristinto
1228,1228,risi;cono;Caco;sale,C risi E cono MI Caco LOS sale,Crisi;economica;colossale,Crisi economica colossale
1229,1229,risi;divo;zio,C risi divo CA zio NE,Crisi;di;vocazione,Crisi di vocazione
1230,1230,narice;obeso;telefono;ali;iene;isola,U narice TT obeso R telefono V ali G iene isola I,Una;ricetto;bes;ore;le;telefonovali;gie;nesi,Una ricetto bes ore-le telefonovali gie nesi
1231,1231,prati;caci;spavolato,prati caci spavolato,Pratica;spavolato,Pratica spavolato
1232,1232,rana;ori;cipresso,G rana I ori C cipresso,Granaio;riccipres,Granaio riccipres
1233,1233,Ra;artemide;cono,T Ra TT artemide cono MIA,Trattar;temi;d;economia,Trattar temi d'economia
1234,1234,ami;bolli;fata,ami bolli fata,Amibo;lifata,Amibo lifata
1235,1235,Tom;siepi;odi,Tom I O siepi S odi,Tomiosie;possibi,Tomiosie possibi
1236,1236,ave;intere;ostia;zie,ave R E intere S ostia TI zie,Avere;interessiati;zie,Avere interessiati zie
1237,1237,Ontario;pero,VOL Ontario pero SI,Volontario;perosi,Volontario perosi
1238,1238,bar;carene;re;tane,IM bar carene R re L O N tane,Imbarcar;una;rena;lontane,Imbarcar una rena lontane
1239,1239,re;eco;chiare,P re SS eco R chiare,Pressé;cor;chiare,Pressé cor chiare
1240,1240,ore;nero,ore nero SSO,Orenero;sosso,Orenero sosso
1241,1241,dea;toni,I dea toni A L E,Idea;toniale,Idea toniale
1242,1242,prati;re;agli;Belgio,prati C A re agli Belgio CO,Praticare;agli;bel;gioco,Praticare agli bel gioco
1243,1243,esca;lima;more,esca CO lima R more I,Escocoli;marmorei,Escocoli marmorei
1244,1244,squadra;mina,squadra mina,Squadra;minata,Squadra minata
1245,1245,lancia;ancora,lancia IN ancora TA,Lancia;in;carota,Lancia in carota
1246,1246,lame;di;Cina;in;dispensa;Bi,lame di Cina in dispensa Bi L E,La;medicina;dispensabile,La medicina dispensabile
1247,1247,star;re,Z star MO re,Star;mo;more,Star mo more
1248,1248,gnu;erosi,OR gnu N erosi,Orgni;nerosi,Orgni nerosi
1249,1249,Verona;costo;Dallas;arpa,BA Verona S costo Dallas C I arpa,Bevero;nascosto;dalla;sciarpa,Bevero nascosto dalla sciarpa
1250,1250,in;armadio;ile;arma,in armadio B ile F arma CO,Inarmadiobile;farmaco,Inarmadiobile farmaco
1251,1251,Pisa;mura,CA Pisa mura I,Capi;samurai,Capi samurai
1252,1252,eredi;ha;naso;nate,OP eredi C ha naso S A N nate,Opere;di;Chasan;sonnate,Opere di Chasan sonnate
1253,1253,Ra;zio;sam;pio,G Ra zio sam IS pio NE,Graziosa;miss;pione,Graziosa miss pione
1254,1254,Alice;cipresso;divi,C Alice C cipresso divi NO,Calice;ccipr;es;sodio,Calice ccipr es sodio
1255,1255,chiesa;articoli;dee,chiesa G articoli E dee D A,Chi;è;sarti;colide;è;da,Chi è sarti colide è da
1256,1256,sarde;idolo,CAU sarde idolo RI,Causar;dei;dolori,Causar dei dolori
1257,1257,ciocche;Usa,B O C ciocche Usa,Bocci;cheusa,Bocci cheusa
1258,1258,attiva;scolari,TR attiva scolari,Tratti;vascolari,Tratti vascolari
1259,1259,dama;federe;Giove;ovile,dama S federe N D AG Giove SC ovile,Damasse;per;endaggio;vescovile,Damasse per endaggio vescovile
1260,1260,oche;oca;osa;ovoide,CI oche P oca C osa POC ovoide,Ciò;ch;è;poca;cosa;poco;voide,Ciò ch'è poca cosa poco voide
1261,1261,unica;mina,T unica mina,Tunica;minata,Tunica minata
1262,1262,Verona;otre;tino,PO Verona N otre N tino,Povero;nano;trentino,Povero nano trentino
1263,1263,fa;Cile;indaco,fa Cile indaco FF,Facile;indaff,Facile indaff
1264,1264,monili;avi;giare;epe;colo,monili B B I avi A G giare epe R I colo SO,Monil;ibvia;viaggiare;e;pericoloso,Monil ibvia viaggiare e pericoloso
1265,1265,teda;eco;mici,S teda LI eco N O mici,Stedali;economici,Stedali economici
1266,1266,pie;arrossa;ale,I M pie G A arrossa T ale,Impiegare;Rossale,Impiegare Rossale
1267,1267,avidi;trattore;osti,G R avidi S trattore S C osti,Gravi;distratti;rescosti,Gravi distratti rescosti
1268,1268,do;chiama;ori,do L chiama T ori CO,Dolci;matorio,Dolci matorio
1269,1269,avidi;sordi,G R avidi sordi N I,Gravi;disordini,Gravi disordini
1270,1270,sciame;osa,PO sciame NZI osa,Posa;ciniziosa,Posa ciniziosa
1271,1271,faro;pere;dotati;ali,faro pere dotati ali,Far;opere;dotati,Far opere dotati
1272,1272,api;are;avi;lenza,api M E N T are L avi O lenza,Api;mentarella;vi;ozienta,Api mentarella vi ozienta!
1273,1273,spia;abile,spia LI abile,Spiabile;bilé,Spiabile bilé
1274,1274,avi;nane,C HI avi nane R I,Chiavinane;rii,Chiavinane rii
1275,1275,ultime;di;ali,C ultime di E V ali,Culti;medievali,Culti medievali
1276,1276,Asti;anco;Eraclio,B Asti anco N TR Eraclio,Bastian;contrario,Bastian contrario
1277,1277,mais;rana,SA mais ST rana,Sama;istrana,Sama istrana
1278,1278,sarda;re,VER sarda BE re,Versar;da;bere,Versar da bere
1279,1279,buca;cavi;liana,buca LI cavi R G I liana,Bucalica;virgiliana,Bucalica virgiliana
1280,1280,est;erica,ON est erica TTA,Oneste;ricatta,Oneste ricatta
1281,1281,vele;Idra;coni,N O vele GG Idra coni AN E,Nove;leggi;draconiane,Nove leggi draconiane
1282,1282,Al;ope;teso;riso,Al C ope N teso R riso,Alcolenteso;riso,Alcolenteso riso
1283,1283,sasso;carico;data,DA sasso RI carico R data,Dasa;soricar;idrata,Dasa soricar idrata
1284,1284,api;cola;italiana,U N api C cola M AN italiana,Una;piccola;maninella,Una piccola maninella
1285,1285,para;sarde,para FRA sarde T TI,Parafrasar;detti,Parafrasar detti
1286,1286,remi;Ariosto;tana,T remi Ariosto N tana TI,Tre;mia;riostantani,Tre mia riostantani
1287,1287,esca;anelli;ossa,P esca R E anelli G ossa,Pescare;anelli;gossosa,Pescare anelli gossosa
1288,1288,amo;tra;colletti;scafi;usci,UN amo S tra colletti scafi usci T A,Una;mostra;collettisca;fiuscita,Una mostra collettisca fiuscita
1289,1289,Cooper;resi;lista,Cooper O resi M BO lista,Cooperò;resimbolista,Cooperò resimbolista
1290,1290,care;serie,GI O care serie V E,Giocare;serie;vele,Giocare serie vele
1291,1291,ortica;nidi;stagno,C ortica LZO nidi FU stagno,Corti;calzoni;di;fustagno,Corti calzoni di fustagno
1292,1292,aria;sordi,F aria LO sordi,Fari;alosordi,Fari alosordi
1293,1293,Grant;rea;ratto,Grant O rea S T ratto,Grantore;astratto,Grantore astratto
1294,1294,maniero;are,maniero S O F are,Manieroso;fare,Manieroso fare
1295,1295,in;catino,in TRI catino DI,Intricati;nodi,Intricati nodi
1296,1296,loto;neo;nato,P loto neo R DI nato,Plotone;ordinato,Plotone ordinato
1297,1297,orto;nidi;lago,P orto nidi C A lago,Portoni;di;calagno,Portoni di calagno
1298,1298,schede;Pan;alone,TA schede I Pan T alone,Tasche;dei;pantalone,Tasche dei pantalone
1299,1299,roditori;tino,ME roditori S tino,Mero;distinto,Mero distinto
1300,1300,Pan;Era,NO IO Pan T Era,Noio;pantera,Noio pantera
1301,1301,artemisia;ami,D artemisia S ami,Dar;temi;s;Asia,Dar temi s'Asia
1302,1302,edera;danza;Tampa,CHI edera LFI danza TO Tampa,Chieder;al;fidanzato;Ta;Pà,Chieder al fidanzato: Ta Pà?
1303,1303,agave;rame;tela,P agave rame N tela UTA,Paga;veramente;lauta,Paga veramente lauta
1304,1304,ari;lessi;ile,O R ari OF lessi B ile,Orario;lessibile,Orario lessibile
1305,1305,asse;ile;nodi;baco,C asse D ile G nodi CA baco,Casse;di;legno;di;cabaco,Casse di legno di cabaco
1306,1306,asso;eco;i;ara;conta,SP asso eco RZ i TT ara C conta T A,Spassoe;corzittara;contatata,Spassoe corzittara contatata
1307,1307,sire;ora;mento,sire IO S ora PI mento,Sireioso;rampimento,Sireioso rampimento
1308,1308,pere;ree;letti,pere O ree C letti CO,Pereore;eclettico,Pereore eclettico
1309,1309,versi;nidi;rossi,IN versi O nidi rossi A,Inversioni;di;rossia,Inversioni di rossia
1310,1310,Verona;talea;Io,PO Verona talea BET L Io,Povero;natale;a;Betlìo,Povero natale a Betlìo
1311,1311,mici;avo;Ontario,O mici D avo L Ontario,Omicida;volontario,Omicida volontario
1312,1312,capi;oche;iene;alloro,capi T AN oche V iene DA LL alloro TTA,Capitano;che;viene;dalla;Morrotta,Capitano che viene dalla Morrotta
1313,1313,foro;cavi;Ero,foro L I cavi S Ero,Forolica;visero,Forolica visero
1314,1314,ardita;in;in;azione,C ardita in CL in azione,Cardita;inclinazione,Cardita inclinazione
1315,1315,asso;re,SP asso re RIE,Spassore;rie,Spassore rie
1316,1316,tanica;etti,PA tanica N N etti,Patani;cannettì,Patani cannettì
1317,1317,alloro;tosa,PL alloro N tosa,Plalo;rontosa,Plalo rontosa
1318,1318,cast;la;Tati,cast ELL: la SI Tati,Castelli;lasciati,Castelli lasciati
1319,1319,papi;ogiva;enti,papi R O L ogiva L enti,Pirologi;valenti,Pirologi valenti
1320,1320,ali;nodi;lago,TA ali nodi C A lago,Taalino;di;Calagorio,Taalino di Calagorio
1321,1321,lord;pettorina,lord IS pettorina TI,Lordisp;Ettorini,Lordisp Ettorini
1322,1322,ala,GA ala,Gala;lata,Gala lata
1323,1323,Acca;Daytona;are,Acca DE Daytona L IT are,Accadayte;onitare,Accadayte onitare
1324,1324,marcia;pere,A marcia M pere,Amar;cimento,Amar cimento
1325,1325,lidi;con;orme;la,V A lidi con orme T T la,Validi;conformettla,Validi conformettla
1326,1326,iro;vate;esca,V iro DO vate D esca,Viro;dovate;desca,Viro dovate desca
1327,1327,tra;sci,tra sci G I A,Trasc;igia,Trasc igia
1328,1328,oziosità;gin;lidi;seri,P oziosità RI gin A lidi seri A L,Pozi;ositari;gi;nisera,Pozi ositari gi nisera
1329,1329,Ro;dotto;terno;sire,P Ro dotto IN terno sire O,Prodotto;interno;sino,Prodotto interno sino
1330,1330,Ra;zio;Sam;sesto,G Ra zio Sam IS sesto NE,Graziosa;miss;estone,Graziosa miss estone
1331,1331,testa;para;ultime;ali,testa RA P para TI M ultime DI ali,Testar;apparati;militarei,Testar apparati militarei
1332,1332,la;dal;gote,A la dal N gote,Adalà;lngote,Adalà lngote
1333,1333,leva;dita,PRI leva E dita,Prive;vaedita;tata,Prive vaedita tata
1334,1334,orme;di;carene;somari,E N orme di carene somari C O L O,Enorme;dicaré;somarico,Enorme dicaré somarico
1335,1335,rosa;edile;Giona,P rosa N edile Giona RI,Prosane;di;legionari,Prosane di legionari
1336,1336,api;asso,TUR api asso SA,Turpa;iassosa,Turpa iassosa
1337,1337,traina;rei;pia;odi;Erato,S traina rei NU N pia NT odi SP Erato,Srainare;in;un;pianto;disperato,Srainare in un pianto disperato
1338,1338,inesorabili;tacchi,GR inesorabili S tacchi,Gries;orabilista,Gries orabilista
1339,1339,est;arpe;lessi,D est arpe R P lessi T A,Destar;perplessità,Destar perplessità
1340,1340,pipe;siero;sieri;lessi,TI pipe N siero sieri F lessi VI,Tipi;pensierosi;e;riflessivi,Tipi pensierosi e riflessivi
1341,1341,parete;ala,ZAP parete R ala,Zappare;terra;là,Zappare terra là
1342,1342,case;lario;nati,case L lario R D I nati,Case llari;ordinati,Case llari ordinati
1343,1343,federa;anice,federa FF anice SI,Fede;raffanicesi,Fede raffanicesi
1344,1344,Ero;Chimera;Pellico;etti;ari;arsi,Ero I C Chimera P Pellico STR etti ari T IR arsi,Eroici;chimerap;pellicoste;t;irarsi,Eroici chimerap pellicoste t irarsi
1345,1345,manager;osa;in,manager I osa F in E,Managerio;safi,Managerio safi
1346,1346,bilia;nata,BI bilia PA nata,Bibilia;panata,Bibilia panata
1347,1347,salai;sci,T O salai sci A,Tosala;Iscia,Tosala Iscia
1348,1348,Magnani;Daytona;coni,Magnani Daytona coni,Magnanidi;atonani,Magnanidi atonani
1349,1349,Sam;Diana;oche;remo,E Sam IN Diana P oche remo TE,Esaminar;iani;a;poche;remote,Esaminar iani a' poche remote
1350,1350,orme;di;sesto,EN orme di S sesto,Enorme;dissesto,Enorme dissesto
1351,1351,egoisti;stria;rei,GR egoisti S A stria E rei,Grego;istastria;erei,Grego istastria erei
1352,1352,Ra;dotto;Vega,P Ra dotto Vega NO,Pradotto;vegano,Pradotto vegano
1353,1353,mais;ile,N E mais B ile,Nemei;sbile,Nemei sbile
1354,1354,cero;redi;denti,S cero redi P EN denti,Scerodipendi;pendenti,Scerodipendi pendenti
1355,1355,Elena;dito,ALB Elena RI dito,Albela;naridito,Albela naridito
1356,1356,oca;tori;mas;vello;peri,GI oca tori O R mas vello SU peri ORE,Giocatori;ormai;s;velloso;periore,Giocatori ormai s velloso periore
1357,1357,passa;agli;ad;api;dita,passa C agli ad I api N E dita,Passacaglia;di;Aida;Pineda,Passacaglia di Aida Pineda
1358,1358,leva;randello,ULTi leva DiPi randello,Ultile;vadiran;di;piallotto,Ultile vadiran di piallotto
1359,1359,veli;articoli;asso,B RE veli T I articoli asso SO,Breve;litario;collassoso,Breve litario collassoso
1360,1360,manotte;are;nani,CA manotte LL are nani A,Camanotto;nella;Renania,Camanotto nella Renania
1361,1361,Ra;artemide;api;Urano;Ra,T Ra TT artemide LL api TT Urano ST Ra,Trattar;temi;della;pittura;nostra,Trattar temi della pittura nostra
1362,1362,armi;botti;con;erma,S armi botti con F erma,Sarmibotti;conferma,Sarmibotti conferma
1363,1363,pinna;osti,pinna S C osti,Pin;nascosti,Pin nascosti
1364,1364,epe;colo;re;Ares;chiavi;lei;ladro,epe R I colo SO re S T Ares chiavi lei ladro G A,è;pericoloso;restare;schiavi;leila;droga,è pericoloso restare schiavi leila droga
1365,1365,Diogene;federe;ori,STU Diogene R I federe N ori,Studios;originali;dei;Renori,Studios originali dei Renori
1366,1366,su;sardina;nidi;tesa,su A sardina N nidi N tesa,Suasardi;nanni;d;intesa,Suasardi nanni d'intesa
1367,1367,ontano;tea;pica,P ontano NI tea TI pica,Pontanoni;tipica,Pontanoni tipica
1368,1368,orata;su,EVI orata su RE,Eviorata;superé,Eviorata superé
1369,1369,orata;menti,EVI orata D I menti,Eviorati;dimenti,Eviorati dimenti
1370,1370,mas;menta;telo;dio,mas menta telo dio,Mas;mentatelo;d;Io,Mas mentatelo d'Io
1371,1371,duca;scola;etto,duca O RE scola GH etto,Duchoresco;laghetto,Duchoresco laghetto
1372,1372,lepri;spavolato,U TI lepri spavolato GIO,Utile;prispavolato,Utile prispavolato
1373,1373,aglio;in;Erie,SB aglio in VOL Erie,Sbaglio;involerie,Sbaglio involerie
1374,1374,marcia;su;proiettile,marcia su proiettile,Marcia;superiettile,Marcia superiettile
1375,1375,papi;onde;zio,papi LL onde LI zio SO,Pipillon;delizioso,Pipillon delizioso
1376,1376,Cile;per;esca;filo;vaglia;cono;ceri;nidi;azza,EFA Cile per esca filo D I vaglia cono S ceri C A nidi R azza,è;facile;per;es;filodiva;la;conos;cericani;d;ira;zz;azza,è facile per es filodiva la conos cericani d ira zz azza
1377,1377,Saba;eco,Saba O eco RCA,Sabaoe;corsa,Sabaoe corsa
1378,1378,Boccia;rape;ante,Boccia T U rape S ante,Bocciatura;pesante,Bocciatura pesante
1379,1379,la;pinna;Ural,la pinna T Ural E,Lapi;nuturale,Lapi nuturale
1380,1380,Grant;Reno,Grant O Reno TO,Grantore;noto,Grantore noto
1381,1381,messaggi;ori;tori;ari,messaggi T ori A U tori T ari,Messaggi;orientatori,Messaggi orientatori
1382,1382,federe;timoni,PA L federe S timoni,Pale;dei;remonti,Pale dei remonti
1383,1383,randa;trave;mici,BIS randa trave R IA mici,Bistrand;tra;veri;amici,Bistrand tra veri amici
1384,1384,pero;osa,MOS pero NZI osa,Mose;pronziosa,Mose pronziosa
1385,1385,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1386,1386,vuote;ginestra,A vuote MI ginestra,Avuote;mig;inestra,Avuote mig inestra
1387,1387,pinna;lidi;reti,pinna CO lidi M I NA reti,Pinacoli;di;minareti,Pinacoli di minareti
1388,1388,sarda;rospi;olla,PAS sarda VE rospi L olla,Passar;da;vero;spillolla,Passar da vero spillolla
1389,1389,cono;Daytona;orata,E cono Daytona G LI orata,Economa;tonagliorata,Economa tonagliorata
1390,1390,spia;asce;avi;liana,spia LIC asce N avi RG I liana,Spialica;scena;virgiliana,Spialica scena virgiliana
1391,1391,tuba;ras;traina,tuba T U ras traina TA,Tubatura;strainata,Tubatura strainata
1392,1392,pino;ali,AS pino NT R ali,Aspini;tralizi,Aspini tralizi
1393,1393,la;satiro;Era,la G N O satiro T Era,Lagnosa;tirerà,Lagnosa tirerà
1394,1394,corta;dono,S corta dono RE,Scorta;d;onore,Scorta d'onore
1395,1395,armadio;per;ed;agli,armadio per R ed I agli O,Armadio;per;rediglia;gli;oggi,Armadio per rediglia gli oggi
1396,1396,verde;sali,verde sali SA,Verde;salsa,Verde salsa
1397,1397,perso;lesa;Ario,perso N A lesa NIT Ario,Personale;sanitario,Personale sanitario
1398,1398,malese;Asia,S E malese FA Asia,Se;male;se;fa;Asia;è;l,"Se male se fa, Asia è l"
1399,1399,lord;sol;t,lord OI N sol t O,Lordino;solitò,Lordino solitò
1400,1400,ostia;urne,PAS ostia T T urne,Pasostia;turne,Pasostia turne
1401,1401,star;dito,SI star CI dito,Sistà;ricidito,Sistà ricidito
1402,1402,losca;foca;Zero,losca foca Zero,Lo;scafò;cavero,Lo scafò cavero
1403,1403,nero;crini;radio;Po;tori,U nero I crini E radio P Po SI tori,Un;eroici;riniere;ad;oppositori,Un'eroici riniere ad oppositori
1404,1404,tre;uovo;Ontario,S tre N uovo L Ontario,Strenuo;volontario,Strenuo volontario
1405,1405,legge;api;ossa,legge R api U ossa GI A,Leggera;piuos;sagia,Leggera piuos sagia
1406,1406,campanello;asse;Ati,campanello N asse G N Ati,Campa;nel;nostagni,Campa nel nostagni
1407,1407,in;Audi;testo;ed;Qui;lenza,in Audi testo RI ed Qui O lenza,Inaudite;storie;di;Quiolenza,Inaudite storie di Quiolenza
1408,1408,ad;dotto;oste;ile,P ad dotto S oste NIB ile,Paddotto;sostenibile,Paddotto sostenibile
1409,1409,ostia,NIS ostia,Nisosti;aia,Nisosti aia
1410,1410,seduto;Dell;Ob,CO seduto Dell Ob,Cosedù;Tod;ob,Cosedù Tod ob
1411,1411,tomo;barile;azza,AU tomo barile R azza TE,Automobari;lazzate,Automobari lazzate
1412,1412,artemide;rosi,F artemide C O rosi,Far;temi;decorosi,Far temi decorosi
1413,1413,tori;duna;rosa;moli,S tori E duna LTE rosa moli I,Storia;d;un;latore;somoli,Storia d'un latore somoli
1414,1414,in;risotto;corta,M in IST risotto S corta,Ministri;sotto;scorta,Ministri sotto scorta
1415,1415,basto;neve;spavolato,IL basto neve S CO spavolato,Il;bastone;vescopavo,Il bastone vescopavo
1416,1416,occhiali;ante,BOC occhiali U M ante,Bocco;chiaramente,Bocco chiaramente
1417,1417,faccia;mogia;conti;ontano;odi;mani,faccia mogia I conti C ontano N D odi D O mani,Facciamo;già;i;conti;con;tanno;di;domani,Facciamo già i conti con tanno di domani
1418,1418,mais;dio,mais dio,Masi;odio,Masi odio
1419,1419,arti;lario;ori,P arti CO lario D ori,Particolari;odori,Particolari odori
1420,1420,arpe;brocca;avi,F arpe C brocca N GR avi,Far;pecbro;can;gravi,Far pecbro can gravi
1421,1421,mento;dei;Ra,LA mento dei T E Ra,Lamentode;itera,Lamentode itera
1422,1422,tecnico;some;saggio,tecnico I O some S saggio,Tecnicoioso;messaggio,Tecnicoioso messaggio
1423,1423,re;onda,re LL onda T I,Rellond;atiti,Rellond atiti
1424,1424,dama;federe,dama S federe NDE,Damasse;dei;rende,Damasse dei rende
1425,1425,ro;dotto;ale,P ro dotto LOC ale,Prodotto;locale,Prodotto locale
1426,1426,coppia;sai;olenti,S coppia S sai VI olenti,Scoppi;assai;violenti,Scoppi assai violenti
1427,1427,gilet;ebanina;zio,A gilet OR ebanina zio NE,Agile;toré;bi;nazione,Agile toré bi nazione
1428,1428,Ra;dea;ala,G Ra N dea ala NO,Grande;aal;a;lano,Grande aal a' lano
1429,1429,api;dive;Cerere,C api dive S TI Cerere,Capi;di;vesticere,Capi di vesticere
1430,1430,gin;in;tino;ile,LO gin in tino B ile,Log;in;intinobile,Log-in intinobile
1431,1431,su;la;si;Volga,"su DIC, la si Volga RI",Sudici;lasi;volgari,Sudici lasi volgari
1432,1432,sedia;Po;sedia;pera;tiara,MO sedia M Po NI sedia M pera tiara TE,Mossee;dominisedia;mperatià;r;arte,Mossee dominisedia mperatià r arte
1433,1433,esca;in;lobo;via,esca in lobo LI via NO,Es;cainlobi;violano,Es cainlobi violano
1434,1434,rene;in;dotto,P rene in dotto,Prene;indotto,Prene indotto
1435,1435,Lazio;nei;onda,IL Lazio nei N F onda,Illazione;infondata,Illazione infondata
1436,1436,nave;trina;onda,U nave trina S F onda,Una;vetrina;sfondata,Una vetrina sfondata
1437,1437,fini;epa;trio,fini A R epa trio TI,Finiare;patrioti,Finiare patrioti
1438,1438,stole;A;posa,C O stole T A P posa,Costoletta;posa,Costoletta posa
1439,1439,Oglio;coli,Oglio S T A coli,Oggi;ostacoli,Oggi ostacoli
1440,1440,ariete;neri;Dan,C ariete neri S SI Dan CI,Cari;e;tenerissidi;ancisi,Cari e tenerissidi ancisi
1441,1441,rossi;rapa;oca;Enza,rossi A rapa SS oca D Enza TO,Rossiar;a;passo;cadenzato,Rossiar a passo cadenzato
1442,1442,unti;come;stadio,unti P I come R stadio,Un;tipico;meristadio,Un tipico meristadio
1443,1443,barba;crini,barba RI crini E RA,Barbarica;riniera,Barbarica riniera
1444,1444,odi;rame,RAM odi CA rame,Ramo;di;carame,Ramo di carame
