,idx,word_guesses,first_pass,solution_words,solution
1157,1157,leva,GRA leva,Grale;vavava,Grale vavava
1158,1158,ari;posta;chela;ape;al denti,UN ari S posta chela S CI ape RP al denti,Una;risposta;che;lascia;perplanti,Una risposta che lascia perplanti
1159,1159,nubi;edera,P I nubi C edera,Pinubi;cedera,Pinubi cedera
1160,1160,La;scia;tra;est,La scia tra est TRO,L;ascia;tra;esttro,L'ascia tra esttro
1161,1161,pere;posta;sedile;ante,pere O RE posta E sedile V ante,Pereoreposte;sedile;di;vantante,Pereoreposte sedile di vantante
1162,1162,ellissi;mostra;colletti;ori;sci;rane;ente;ente,B ellissi mostra DI colletti ori T RO sci T rane C ente M ente,Bellissimo;stradidicolo;tirostrane;centemente,Bellissimo stradidicolo tirostrane centemente
1163,1163,mantidi;mi,BOM mantidi mi CA,Bomman;timidica,Bomman timidica
1164,1164,polli;dive;Rodi;lane,A M polli N E dive T Rodi lane NO,Ampolline;di;vetro;di;laneño,Ampolline di vetro di laneño
1165,1165,piani;fiche,SAM piani fiche SA,Sampa;pianifiche,Sampa pianifiche
1166,1166,Ra;testa;lato,P Ra testa CI lato,Pratesta;cilato,Pratesta cilato
1167,1167,ora;nono,C ora nono TI,Corano;nono;titi,Corano nono titi
1168,1168,nativi;ovalo;tre;ore,nativi I T R ovalo tre A M ore,Ni;tai;di;lavoro;t;reamore;amoré,Ni tai di lavoro t'amore amoré
1169,1169,lana;rotti;Tampa;la,lana rotti Tampa la,Lanaro;titti;palla,Lanaro titti palla
1170,1170,odi;corti;aloe,FOT odi corti NA aloe VE,Foto;di;cortina;aloe;ve,Foto di cortina aloe ve
1171,1171,tre;rie;mura,V E tre rie DI mura NO,Vetrerie;di;murano,Vetrerie di murano
1172,1172,scole;more;la;lalta;oli,scole R U more la S lalta ltano I P oli,So;clearer;molesta;slalattal;a;noi poli,So clearer molesta slalattal a noi poli
1173,1173,pero;melo,O pero melo ALE,Operome;locale,Operome locale
1174,1174,forte;nei;fa;di;tiro,forte nei fa di tiro,Forten;ife;additi;di;tiro,Forten ife additi di tiro
1175,1175,trave;mozzare;serti;anni,AT trave R mozzare serti A FRI anni,Attravermozza;reserti;afrianni,Attravermozza reserti afrianni
1176,1176,con;su;rotti;di;di;versi,con su rotti di di versi,Consurotti;dici;diversi,Consurotti dici diversi
1177,1177,cola;ontano,C cola C ontano,Colaco;tanto,Colaco tanto
1178,1178,rio;rovo,B rio rovo ALE,Brioro;vovale,Brioro vovale
1179,1179,porta;i;data;ondata,porta B L i i data S F ondata,Porta;bilidata;sondata,Porta bilidata sondata
1180,1180,ellissi;leva;nati,B ellissi leva DI nati NO,Bellissile;vadino;di;tatino,Bellissile vadino di tatino
1181,1181,nero;rare;reti,nero U rare P A reti,Nerourare;pareti,Nerourare pareti
1182,1182,persi;menta,persi A F menta,Persia;fentama,Persia fentama
1183,1183,bidoni;catena,bidoni N E catena V E,Bidonine;caten;avve,Bidonine caten avve
1184,1184,ali;anta,PA N ali anta TA,Pana;lantata,Pana lantata
1185,1185,Po;ara;mora;orme,Po R T ara M mora N T orme,Portar;ammo;rantormente,Portar ammo rantormente
1186,1186,dio;serpi;Ra,O dio serpi T E Ra,Odioser;pietrera,Odioser pietrera
1187,1187,orata;ori,PRU orata NS ori,Proorata;nsori,Proorata nsori
1188,1188,lama;bus;retiro;ora,lama E S bus retiro C ora,La;maesbus;retirocora,La maesbus retirocora
1189,1189,ovino;odi;sesto,R ovino S odi S sesto,Rovinoso;dissesto,Rovinoso dissesto
1190,1190,bar;rosa;porto,LI bar rosa porto,Libar;rosa;porto,Libar rosa porto
1191,1191,rete;aura,PA rete SF aura,Parete;sfavorata,Parete sfavorata
1192,1192,ossa;tastiera,GR ossa BI tastiera,Grossa;bittastiera,Grossa bittastiera
1193,1193,si;prato,[Al dito della sposa] [Campo privo di alberi],Sipra;tato,Sipra tato
1194,1194,oca;assi,C oca B assi,Cocabas;si,Cocabas si
1195,1195,tana;anaconda;orso,ZE tana L anaconda LD orso,Zeta;nalana;con;dolorso,Zeta nalana con dolorso
1196,1196,ci;Mosa,BO C ci U Mosa,Bocci;umosamosa,Bocci umosamosa
1197,1197,bulldozer;nati,VI bulldozer TO nati,Vibol;dolozertoni,Vibol dolozertoni
1198,1198,biscotti;iro;tini,biscotti N T iro T tini,Biscottini;rottintini,Biscottini rottintini
1199,1199,Ciad;Idamante;ami,S Ciad Idamante G ami N E,Scia;di;damantegami,Scia di damantegami
1200,1200,lato;rane,lato rane S A,La;torana;sesa,La torana sesa
1201,1201,piramidi;lago,A M piramidi CA lago,Ampi;rami;di;calcio,Ampi rami di calcio
1202,1202,amo;some;rene;ilis,F amo some R rene L ilis S E,Famoso;merenelle;lisise,Famoso merenelle lisise
1203,1203,ari;lame,A M ari lame,Amari;lame,Amari lame
1204,1204,erica;gogna,V erica R gogna,Veri;carogna,Veri carogna
1205,1205,tutor;dio,ES tutor dio SI,Estuto;ridosi,Estuto ridosi
1206,1206,ori;eco;Era,GL ori O eco NDI Era,Glorioeco;dirigera,Glorioeco dirigera
1207,1207,avo;ree;in;stufa;lepre;etto,L avo RA ree in stufa BI lepre C etto,Lavorare;e;instufabile;precesso,Lavorare e instufabile precesso
1208,1208,atto;colo,atto colo,Attto;colo,Attto colo
1209,1209,nano;nani;Era,U nano I O nani T Era,Una;noione;nantiera,Una noione nantiera
1210,1210,arca;fa;perforazione;otre,arca fa perforazione otre,Arcafa;per;forazione,Arcafa per forazione
1211,1211,Como;nati,A Como TTO nati,Acomo;tontati,Acomo tontati
1212,1212,ante;divi;lombardi;articoli,M ante LO divi S O lombardi articoli A RO,Mentelodi;vi;solombo;banda;italiana,Mentelodi vi solombo banda italiana
1213,1213,assi;terra;assi;ara,assi O T terra SE assi F ara,Assi;ot;terrase;sa;sif;fa;ra,Assi ot terrase sa sif fa ra
1214,1214,in;ora;la;mì,in T ora D E la mì,Intoradela;mi;timi,Intoradela mi timi
1215,1215,assi;re;ori,B R assi re TT ori,Brassi;rettori,Brassi rettori
1216,1216,rena;turbate;tera,rena turbate tera,Renaturba;tetra,Renaturba tetra
1217,1217,arco;mas;pie,N arco T I mas R A pie,Narcotima;sar;apiere,Narcotima sar apiere
1218,1218,postino;ancore;per,postino N ancore SCO per TI,Posti;non;ancoro;scoperti,Posti non ancoro scoperti
1219,1219,libri;diva;rosi;a,libri diva rosi a,Libri;di;varo;siasia,Libri di varo siasia
1220,1220,nano;leva,U nano NI leva,Un;anonile;vavava,Un'anonile vavava
1221,1221,tra;rosa;dito,S tra P rosa U dito,Strarposa;udito,Strarposa udito
1222,1222,ria;mora;ile,BA ria M E mora B ile,Bariame;morabile,Bariame morabile
1223,1223,olla;epe;coni,C olla N T epe coni C O,Collante;peconiccio,Collante peconiccio
1224,1224,in;orata,inVA orata FFI,Invadorata;affi,Invadorata affi
1225,1225,edera;tra,V edera tra T A,Vede;rattara,Vede rattara
1226,1226,postino;nati,postino M I nati,Posti;nominati,Posti nominati
1227,1227,leva;otri;tino,leva F I L otri ES tino,Le;vafilotr;istitino,Le vafilotr istitino
1228,1228,riso;cono;Giona;sale,C riso E cono MI Giona LOS sale,Crisoe;conomigiona;losalese,Crisoe conomigiona losalese
1229,1229,riso;divo;zio,C riso divo CA zio NE,Criso;di;vocazione,Criso di vocazione
1230,1230,narice;serio;telefono;ali;iene;rete,U narice TT serio R telefono V ali G iene rete I,Una;ricette;ser;iore;di;telefonovali;nei;retei,Una ricette ser iore-di telefonovali nei retei
1231,1231,prati;lattine;codardo,prati lattine codardo,Pratilat;incode,Pratilat incode
1232,1232,riva;ori;fico,G rica I ori C fico,Graciario;ificco,Graciario ificco
1233,1233,ora;artemide;cono,T ora TT artemide cono MIA,Torratt;arte;d;emicona,Torratt arte d'emicona
1234,1234,ami;bandiere;fata,ami bandiere fata,Amiban;dierefata,Amiban dierefata
1235,1235,re;siepi;odi,re I O siepi S odi,Reiosiepsi;sodidi,Reiosiepsi sodidi
1236,1236,ave;intere;teca;zio,ave R E intere S teca TI zio,Avere;interessate;cazzio,Avere interessate cazzio
1237,1237,Ontario;fico,VOL Ontario fico SI,Volontario;ficosi,Volontario ficosi
1238,1238,bar;gru;re;tane,IM bar gru R re L O N tane,Imbargru;re;rilelo;ntane,Imbargru re rilelo ntane
1239,1239,re;fioraio;chia,P re SS fioraio R chia,Presse;fri;orarchia,Presse fri orarchia
1240,1240,gufo;nero,gufo nero SSO,Gufoner;ossoso,Gufoner ossoso
1241,1241,Diana;messaggi,I Diana messaggi A L E,Diana;messaggio,Diana messaggio
1242,1242,eco;re;con;Belgio,eco C A re con Belgio CO,Ecocarecon;bel;gi;gocio,Ecocarecon bel gi gocio
1243,1243,lente;lima;more,lente CO lima R more I,Lentecoli;marmorei,Lentecoli marmorei
1244,1244,riga;mina,riga mina,Rigamma;minata,Rigamma minata
1245,1245,lancia;nave,lancia IN nave TA,Lanciai;na;veta,Lanciai na veta
1246,1246,lame;di;Usa;in;dis;si,lame di Usa in dispensatando,La;medizione;dispensatando,La medizione dispensatando
1247,1247,ali;re,Z ali MO re,Zali;mo;revere,Zali mo revere
1248,1248,alci;tesi,OR alci N tesi,Oralci;ntesi,Oralci ntesi
1249,1249,Verona;tasso;Dallas;arpa,BA Verona S tasso Dallas C I arpa,Bavero;nascosta;dall;asciarpa,Bavero nascosta dall asciarpa
1250,1250,in;stufa;ile;arma,in stufa B ile F arma CO,Instufabilfe;armacò,Instufabilfe armacò
1251,1251,Pisa;mura,CA Pisa mura I,Capi;samurai,Capi samurai
1252,1252,eredi;ha;nero;nate,OP eredi C ha nero S A N nate,Opere;di;Chirano;Rosannate,Opere di Chirano Rosannate
1253,1253,Ra;zio;Bard;pio,G Ra zio Bard IS pio NE,Graziobar;dispi;onene,Graziobar dispi onene
1254,1254,Alice;edera;divi,C Alice C edera divi NO,Calice;ceder;ad;vino,Calice ceder ad vino
1255,1255,chiesa;articoli;dee,chiesa G articoli E dee D A,Chi;è;sartica;liedee;d;eda,Chi è sartica liedee d eda
1256,1256,mozze;idolo,CAU mozze idolo RI,Caumoz;zie;dolori,Caumoz zie dolori
1257,1257,ciocche;usa,B O C ciocche usa,Boccio;cheusa,Boccio cheusa
1258,1258,scolari,TR oca scolari,Trocas;colari,Trocas colari
1259,1259,dame;coperte;Giove;ovile,dame S coperte N D AG Giove SC ovile,Damesco;per;tendeggio;vescovile,Damesco per tendeggio vescovile
1260,1260,oche;oca;osa;ovoide,CI oche P oca C osa POC ovoide,Cio;che;è;poco;cosa;sapo;voce,Cio che' è poco cosa sapo voce
1261,1261,rea;mina,T rea mina,Treami;nativa,Treami nativa
1262,1262,Verona;otre;tino,PO Verona N otre N tino,Povero;nono;trentino,Povero nono trentino
1263,1263,fa;Cile;cobalto,fa Cile cobalto FF,Facicle;baltoff,Facicle baltoff
1264,1264,perle;avi;giare;epe;colo,perle B B I avi A G giare epe R I colo SO,Perle;bbiva;giàggiare;e;pericoloso,Perle bbiva giàggiare e pericoloso
1265,1265,teda;eco;mici,S teda LI eco N O mici,Stedali;economici,Stedali economici
1266,1266,pie;ridente;urlo,I M pie G A ridente T urlo,Impiegare;denturlo,Impiegare denturlo
1267,1267,assi;trattore;osti,G R assi S trattore S C osti,Grassi;strattore;scosti,Grassi strattore scosti
1268,1268,la;ora;ori,la L ora T ori CO,Lalor;autorico,Lalor autorico
1269,1269,assi;lenti,G R assi lenti N I,Grassi;lentinini,Grassi lentinini
1270,1270,vite;osa,PO vite NZI osa,Pove;tinziosa,Pove tinziosa
1271,1271,faro;pere;dotati;ali,faro pere dotati ali,Far;opera;dotatiali,Far opera dotatiali
1272,1272,topi;are;avi;lenza,topi M E N T are L avi O lenza,Top;imentarella;va;violenza,Top imentarella va violenza!
1273,1273,eco;colla,ecoLI colla,Ecolicola;llà,Ecolicola llà
1274,1274,avi;nane,C HI avi nane R I,Chiavignane;neri,Chiavignane neri
1275,1275,Ra;di;ali,C Ra di E V ali,Cadì;evivalli,Cadì evivalli
1276,1276,Asti;Muzio;Eusebio,B Asti Muzio N TR Eusebio,Bastimo;zientreusebio,Bastimo zientreusebio
1277,1277,mais;rana,SA mais ST rana,Samis;stranana,Samis stranana
1278,1278,tara;re,VER tara BE re,Vertar;ab;ere,Vertar ab ere
1279,1279,buchia;tini;liana,buchia LI tini R G I liana,Buchiali;tingilianià,Buchiali tingilianià
1280,1280,est;pino,ON estRelativeLayout,Onest;relazioni,Onest relazioni
1281,1281,vele;arpia;coni,N O vele GG arpia coni AN E,Nove;legge;garpiaconiane,Nove legge garpiaconiane
1282,1282,tes;oca;teso;riso,tes C oca N teso R riso,Tescocante;sorriso,Tescocante sorriso
1283,1283,leva;cargamento;data,DA leva RI cargamento R data,Dale;varicar;gadatordata,Dale varicar gadatordata
1284,1284,api;cola;Caterina,U N api C cola M AN Caterina,Una;piccola;manticaterina,Una piccola manticaterina
1285,1285,para;sardi,para FRA sardi T TI,Parafrasardi;tetti,Parafrasardi tetti
1286,1286,remi;Mida;tana,T remi Mida N tana TI,Tre;dim;idantanati,Tre dim idantanati
1287,1287,esca;ori;ossa,P esca R E ori G ossa,Pescarè;origo;sossa,Pescarè origo sossa
1288,1288,amo;tra;colli;navi;usci,UN amo S tra colli navi usci T A,Una;moscra;collinaviusci;taita,Una moscra collinaviusci taita
1289,1289,Cooper;tesi;lista,Cooper O tesi M BO lista,Cooperate;simbolista,Cooperate simbolista
1290,1290,care;tomi,GI O care tomi V E,Giocare;tomi;vie,Giocare tomi vie
1291,1291,ortica;nidi;lago,C ortica LZO nidi FU lago,Corti;calzoni;di;foulago,Corti calzoni di foulago
1292,1292,ore;tesi,F ore LO tesi,Foro;lottesi,Foro lottesi
1293,1293,Cooper;rea;ratto,Cooper O rea S T ratto,Cooperore;astratto,Cooperore astratto
1294,1294,rocca;are,rocca S O F are,Rockasso;fare,Rockasso fare
1295,1295,in;ancora,in TRI ancora o DI,Intricare;nodi,Intricare nodi
1296,1296,rosa;neo;nato,P rosa neo R DI nato,Prosaneo;ridinato,Prosaneo ridinato
1297,1297,orto;nidi;lago,P orto nidi C A lago,Portoni;di;calagno,Portoni di calagno
1298,1298,schede;Lare;orbi,TA schede I Lare T orbi,Taschede;il;artoribi,Taschede il artoribi
1299,1299,nani;tino,ME nani S tino,Mena;nistino,Mena nistino
1300,1300,nani;Era,NO IO nani T Era,Noiona;nittera,Noiona nittera
1301,1301,artemisia;ami,D artemisia S ami,Dar;temi;i;asami,Dar temi i' asami
1302,1302,edera;danza;Tampa,CHI edera LFI danza TO Tampa,Chiedera;lf;idanzatò;di;non,Chiedera lf idanzatò: di non?
1303,1303,agave;col;tela,P agave col N tela UTA,Paga;vecolnte;lauta,Paga vecolnte lauta
1304,1304,ari;fritti;ile,O R ari OF fritti B ile,Orario;frittibile,Orario frittibile
1305,1305,asse;ile;nodi;rana,C asse D ile G nodi CA rana,Cassé;di;legno;di;caranà,Cassé di legno di caranà
1306,1306,asso;eco;es;ara;conta,SP asso eco RZ es TT ara C conta T A,Spassoer;zesttarac;contattata,Spassoer zesttarac contattata
1307,1307,sir;esse;mento,sir IO S esse PI mento,Siriosse;simentento,Siriosse simentento
1308,1308,poli;ree;ostie,poli O ree C ostie CO,Poliore;ecostieco,Poliore ecostieco
1309,1309,versi;nidi;rotti,IN versi O nidi rotti A,Inversioni;di;rottia,Inversioni di rottia
1310,1310,Verona;stelo;mi,PO Verona stelo BET L mi,Povero;nastel;o;beltelli,Povero nastel o beltelli
1311,1311,mici;avo;ontario,O mici D avo L ontario,Omicidà;volontario,Omicidà volontario
1312,1312,capi;topi;iene;erica,capi T AN topi V iene DA LL erica TTA,Capitanto;pi;viene;dalla;rica;tarda,Capitanto pi viene dalla rica tarda
1313,1313,foro;cavi;iris,foro L I cavi S iris,Foroli;cavisiris,Foroli cavisiris
1314,1314,oca;dita;dita;lama,C oca dita CL dita lama,Cocadit;catalitama,Cocadit catalitama
1315,1315,asso;pio,SP asso pio RIE,Spassopi;orie,Spassopi orie
1316,1316,tino,,,
1317,1317,erica;tosa,PL erica N tosa,Pleri;cantosa,Pleri cantosa
1318,1318,cast;tra;Tati,cast ELL: tra SI Tati,Castellar;sitatati,Castellar sitatati
1319,1319,papi;ogiva;enti,papi R O L ogiva L enti,Papirologi;valenti,Papirologi valenti
1320,1320,ali;nodi;lago,TA ali nodi C A lago,Taliando;di;calagno,Taliando di calagno
1321,1321,lord;vela,lord IS vela TI,Lordise;valati,Lordise valati
1322,1322,radura,GA radura,Gara;dura,Gara dura
1323,1323,sta;...;Daytona;are,sta... DE Daytona L IT are,Stataday;tonalitare,Stataday tonalitare
1324,1324,sedia;pere,A sedia M pere,Asedia;impere,Asedia impere
1325,1325,lidi;con;orme;la,V A lidi con orme T T la,Validi;conormettallata,Validi conormettallata
1326,1326,rosa;vate;esca,V rosa DO vate D esca,Vros;dodova;tedesca,Vros dodova tedesca
1327,1327,in;tori,in tori G I A,Intor;igia,Intor igia
1328,1328,rospo;gin;lidi;seri,P rospo RI gin A lidi seri A L,Prosp;originadi;di;serial,Prosp originadi di serial
1329,1329,rana;Tom;arco;sir,P rana Tom IN arco sir O,Pranatom;inarco;sirso,Pranatom inarco sirso
1330,1330,Ra;zio;Sam;sesto,G Ra zio Sam IS sesto NE,Graziosa;miss;estone,Graziosa miss estone
1331,1331,testa;para;di;ali,testa RA P para TI M di DI ali,Testar;apparti;dimidiali,Testar apparti dimidiali
1332,1332,la;rosa;occhio,A la rosa N occhio,Alarosa;nascchio,Alarosa nascchio
1333,1333,leva;ditali,PRI leva E ditali,Privi;vediali;talii,Privi vediali talii
1334,1334,orme;tra;carene;tori,E N orme tra carene tori C O L O,Enorme;tracar;enetorico,Enorme tracar enetorico
1335,1335,rosa;topo;Giona,P rosa N topo Giona RI,Prosanto;po;giovarini,Prosanto po giovarini
1336,1336,api;asso,TUR api asso SA,Turpa;isossasa,Turpa isossasa
1337,1337,aratro;cola;tina;odi;Erato,S aratro cola NU N tina Tassinari NT odi SP Erato,Saratrocola;un;un;tintina;tassinaritodisperato,Saratrocola un un tintina tassinaritodisperato
1338,1338,inesorabili;tacchi,GR inesorabili S tacchi,Griene;sordibilisti,Griene sordibilisti
1339,1339,est;arpe;al denti,D est arpe R P al denti T A,Destar;perpladentità,Destar perpladentità
1340,1340,lenti;siero;sieri;al denti,TI lenti N siero sieri F al denti VI,Tile;nessioneri;e;riformaldenti,Tile nessioneri e riformaldenti
1341,1341,parete;area,ZAP parete R area,Zappare;terra;era,Zappare terra era
1342,1342,case;lago;nati,case L lago R D I nati,Case llago;ridenti,Case llago ridenti
1343,1343,collo;menta,collo FF menta SI,Coll;offentasisi,Coll offentasisi
1344,1344,Ero;cobra;rosa;etti;ari;arsi,Ero I C cobra P rosa STR etti ari T IR arsi,Eroico;broprosasti;ettiaritirar;i;tartararsi,Eroico broprosasti ettiaritirar i tartararsi
1345,1345,secco;osa;in,secco I osa F in E,Secchioosa;fine,Secchioosa fine
1346,1346,colo;nata,BI colo PA nata,Bicolopa;nata,Bicolopa nata
1347,1347,salumi;sci,T O salumi sci A,Tosalu;miscia,Tosalu miscia
1348,1348,colo;Daytona;coni,colo Daytona coni,Colodayto;naconi,Colodayto naconi
1349,1349,SAM;artemide;oche;remo,E SAM IN artemide P oche remo TE,Esaminti;temi;d;epoco;remote,Esaminti temi d'epoco remote
1350,1350,orme;di;sesto,EN orme di S sesto,Enorme;disesso,Enorme disesso
1351,1351,assi;stria;ree,GR assi S A stria E ree,Grassi;sastriae;reee,Grassi sastriae reee
1352,1352,Ra;gnomo;Polaris,P Ra gnomo Polaris NO,Pragnomo;polaris,Pragnomo polaris
1353,1353,mais;ile,N E mais B ile,Nemeis;bile,Nemeis bile
1354,1354,tacchi;redi;denti,S tacchi redi P EN denti,Stacchire;dipendenti,Stacchire dipendenti
1355,1355,Errol;dito,ALB Errol RI dito,Albero;liridito,Albero liridito
1356,1356,oca;tori;mas;lana;peri,GI oca tori O R mas lana SU peri ORE,Giocatore;ormas;l;ananasu;periore,Giocatore ormas l ananasu periore
1357,1357,passa;agli;lento;vespe;dita,passa C agli lento I vespe N E dita,Passacaglia;lo;tino;vespene,Passacaglia lo tino vespene
1358,1358,leva;randello,ULTi leva DiPi randello,Ultile;vadipir;di;pandello,Ultile vadipir di pandello
1359,1359,veli;articoli;asso,B RE veli T I articoli asso SO,Breve;litità;riciclosa,Breve litità riciclosa
1360,1360,bambine;are;nani,CA bambine LL are nani A,Cabambine;llara;renaniana,Cabambine llara renaniana
1361,1361,rosa;artemide;assi;Saturno;rosa,T rosa TT artemide LL assi TT Saturno ST rosa,Trosatta;rime;dell;assist;turonos,Trosatta rime dell assist turonos
1362,1362,tasse;carene;con;erma,S tasse carene con F erma,Stascarene;confermare,Stascarene confermare
1363,1363,pinna;osti,pinna S C osti,Pin;nascosti,Pin nascosti
1364,1364,epe;colo;re;stereo;chiavi;re;esca,epe R I colo SO re stereo s chiavi re esca G A,È;pericoloso;restereo;schiavi;rees;cagà,È pericoloso restereo schiavi rees cagà
1365,1365,nano;federe;ori,STU nano R I federe N ori,Stunan;orifedere;nei;orioni,Stunan orifedere nei orioni
1366,1366,su;orata;nidi;tesa,su A orata N nidi N tesa,Suorata;nellì;d;intesa,Suorata nellì d'intesa
1367,1367,rovo;tea;rocca,P rovo NI tea TI rocca,Provontea;titirocca,Provontea titirocca
1368,1368,orata;su,EVI orata su RE,Eviorata;sure,Eviorata sure
1369,1369,orata;menti,EVI orata D I menti,Eviorata;dimentiti,Eviorata dimentiti
1370,1370,mas;menta;toilette;vino,mas menta toilette vino,Mas;mentatoilette;v;inovo,Mas mentatoilette v'inovo
1371,1371,Prussia;scola;etto,Prussia O RE scola GH etto,Prussiaore;scolaghetto,Prussiaore scolaghetto
1372,1372,lepri;codino,U TI lepri codino GIO,Utili;precodinogio,Utili precodinogio
1373,1373,ostia;in;Erie,SB ostia in VOL Erie,Sbosti;involerie,Sbodi involerie
1374,1374,cerniera;tra;proiettile,cerniera tra proiettile,Cernie;traproiettile,Cernie traproiettile
1375,1375,papi;onde;viso,papi LL onde LI viso SO,Papillode;livisoso,Papillode livisoso
1376,1376,Cile;per;leve;corda;vaglia;cono;ceri;nidi;azza,EFA Cile per leve corda D I vaglia cono S ceri C A nidi R azza,È;falice;per;le;vettordi;di;valigia;consceri;c;anid;ir;azza,È falice per le vettordi di valigia consceri c anid ir azza
1377,1377,rea;Poe,rea O Poe RCA,Reapoe;rica,Reapoe rica
1378,1378,bilie;Ra;ante,bilie T U Ra S ante,Bilietura;sante,Bilietura sante
1379,1379,si;pinna;Ural,si pinna T Ural E,Sipin;naturale,Sipin naturale
1380,1380,tig;Valchiria,tig O Valchiria TO,Tigoval;chiri,Tigoval chiri
1381,1381,tesi;ori;ori;ari,tesi T ori A U tori T ari,Tesitori;autoritari,Tesitori autoritari
1382,1382,lenzuola;timoni,PA L lenzuola S timoni,Pallez;zuo;lattimoni,Pallez zuo lattimoni
1383,1383,pista;trave;mici,BIS pista trave R IA mici,Bispistatra;ver;iami;cici,Bispistatra ver iami cici
1384,1384,pero;osa,MOS pero NZI osa,Mospe;roziosa,Mospe roziosa
1385,1385,asso;etti;gnomi,C asso N etti S P gnomi,Cassonetti;spongni,Cassonetti spongni
1386,1386,va;ginestra,A va MI ginestra,Avamig;in;estra,Avamig in estra
1387,1387,pinna;lidi;reti,pinna CO lidi M I NA reti,Pinnacoli;di;minaret,Pinnacoli di minaret
1388,1388,sa;rane;olla,PAS sa VE rane L olla,Passava;re;nel;lavoro,Passava re nel lavoro
1389,1389,cubo;Daytona;orata,E cubo Daytona G LI orata,Ecubo;daytonagliorata,Ecubo daytonagliorata
1390,1390,eco;asce;avi;Ero,eco LIC asce N avi RG I Ero,Ecolicas;cenavi;rigierero,Ecolicas cenavi rigierero
1391,1391,tuba;ras;trazione,tuba T U ras trazione TA,Tubatura;strazionetta,Tubatura strazionetta
1392,1392,acero;ali,AS acero NT R ali,Asacer;ontralli,Asacer ontralli
1393,1393,la;fae;Era,la G N O fae T Era,Lagnofa;eterara,Lagnofa eterara
1394,1394,corta;dono,S corta dono RE,Scorta;d;onore,Scorta d'onore
1395,1395,stufa;si;bici;agli,stufa si R bici I agli O,Stufasirbi;ci;giàlli;di;goli,Stufasirbi ci giàlli di goli
1396,1396,blu;fiori,blu fiori SA,Blu fi;ora,Blu fi ora
1397,1397,perso;lesa;Agrippa,perso N A lesa NIT Agrippa,Personale;sanitagrippa,Personale sanitagrippa
1398,1398,tigri;Cina,S E tigri FA Cina,Se;tigri;fa;cina;di;a,"Se tigri fa, cina di a"
1399,1399,lord;est;tau,lord OI N est tau O,Lordino;esttauo,Lordino esttauo
1400,1400,tessera;urne,PAS tessera T T urne,Pasteссе;ratturne,Pasteссе ratturne
1401,1401,diva;dito,SI diva CI dito,Sivid;acicidito,Sivid acicidito
1402,1402,rimpianti;fata;mister,rimpianti fata mister,Ri;piante;fattamister,Ri piante fattamister
1403,1403,nero;ali;radio;Po;tori,U nero I ali E radio P Po SI tori,Un;eroiali;eradio;di;opposti,Un'eroiali eradio di opposti
1404,1404,tredici;uovo;Toronto,S tredici N uovo L Toronto,Stredici;nuovoletto,Stredici nuovoletto
1405,1405,legge;ore;ossa,legge R ore U ossa GI A,Leggero;reuso;saggia,Leggero reuso saggia
1406,1406,campana;asse;Ati,campana N asse G N Ati,Campa;non;assegnauti,Campa non assegnauti
1407,1407,in;Audi;testo;da;la;lenza,in Audi testo RI da la O lenza,Inaudite;storie;da;Laolenza,Inaudite storie da Laolenza
1408,1408,rie;dotto;oste;ile,P rie dotto S oste NIB ile,Priedotto;soste nibile,Priedotto soste nibile
1409,1409,tessera,NIS tessera,Nistes;sera,Nistes sera
1410,1410,sedile;di;Ural,CO sedile di Ural,Cosedil;ed;iur,Cosedil ed iur
1411,1411,tomo;teso;azza,AU tomo teso R azza TE,Automotese;rozzate,Automotese rozzate
1412,1412,artemisia;rosi,F artemisia C O rosi,Far;temi;isacrosi,Far temi isacrosi
1413,1413,tori;duna;rosa;mura,S tori E duna LTE rosa mura I,Storie;d;un;atelero;samurai,Storie d'un atelero samurai
1414,1414,in;riso;la,M inIST riso S la,Ministro;isso;sola,Ministro isso sola
1415,1415,bacino;neve;codino,IL bacino neve S CO codino,Il;bacinone;vescocodino,Il bacinone vescocodino
1416,1416,bandiere;ante,BOC bandiere U M ante,Bocba;diereumante,Bocba diereumante
1417,1417,faccia;lacerata;conti;ontano;odi;mani,faccia lacerata I conti C ontano N D odi D O mani,Facciacer;ata;i;conti;con;tando;di;dodomini,Facciacer ata i conti con tando di dodomini
1418,1418,mais;dio,mais dio,Masi;dodò,Masi dodò
1419,1419,arti;Como;ori,P arti CO Como D ori,Particomoco;modori,Particomoco modori
1420,1420,arpe;otre;avi,F arpe C otre N GR avi,Far;pecotre;non;gravi,Far pecotre non gravi
1421,1421,mento;satelliti;rime,LA mento satelliti T E rime,Lamentosat;lititerime,Lamentosat lititerime
1422,1422,secco;some;tesi,secco I O some S tesi,Secchiooso;mestesisti,Secchiooso mestesisti
1423,1423,re;onda,re LL onda T I,Rellondà;titi,Rellondà titi
1424,1424,dama;federe,dama S federe NDE,Damasfe;de;redene,Damasfe de redene
1425,1425,ali;dotto;ale,P ali dotto LOC ale,Palidotto;locale,Palidotto locale
1426,1426,coppia;sai;olenti,S coppia S sai VI olenti,Scoppia;ssai;violenti,Scoppia ssai violenti
1427,1427,gilet;rosa;zio,A gilet OR rosa zio NE,Agilet;orroza;si;onenete,Agilet orroza si onenete
1428,1428,nano;dea;area,G nano N dea area NO,Gnanon;dea;a;rea,Gnanon dea a' rea
