,idx,word_guesses,first_pass,solution_words,solution
1164,1164,polli;dive;Rodi;moli,A M polli N E dive T Rodi moli NO,Ampolline;di;vetro;di;MOLINO,Ampolline di vetro di MOLINO
1165,1165,Pareto;asso,SAM Pareto asso SA,Sampa;retoassosa,Sampa retoassosa
1166,1166,Ro;testa;traditore,P Ro testa CI traditore,Protesta;citore,Protesta citore
1167,1167,ultime;nono,C ultime nono TI,Culti;meno;noti,Culti meno noti
1168,1168,indios;ovalo;terno;ore,indios I T R ovalo terno A M ore,In;Dio;si;trova;l;oterno;amore,In Dio si trova l'oterno amore
1169,1169,Esse;rotti;Tampa;Ci,Esse rotti Tampa Ci,Esser;ottima;pacci,Esser ottima pacci
1170,1170,odi;corti;li,FOT odi corti NA li VE,Foto;di;Cortina;LIVE;Vive,Foto di Cortina LIVE Vive
1171,1171,tre;rie;bastioni,V E tre rie DI bastioni NO,Vetrerie;di;bastino,Vetrerie di bastino
1172,1172,allieve;more;su;sullano;avidi,allieve R U more su S sullano I P avidi,Al;lieve;rumore;sussellano;i;pavidi,Al lieve rumore sussellano i pavidi
1173,1173,pero;pero,O pero pero ALE,Operope;roiale,Operope roiale
1174,1174,forte;nei;Ti;di;dardo,forte nei Ti di dardo,Forte;nei;tidardi;da;drogo,Forte nei tidardi da drogo
1175,1175,trave;sarde;serti;cani,AT trave R sarde serti A FRI cani,Attraversar;deserti;africani,Attraversar deserti africani
1176,1176,con;su;rossi;Bi;di;versi,con su rossi Bi di versi,Consuros;sibi;diversi,Consuros sibi diversi
1177,1177,Anna;ontano,C Anna C ontano,Cannac;ontano,Cannac ontano
1178,1178,rio;cipresso,B rio cipresso ALE,Brioci;presso,Brioci presso
1179,1179,porta;in;data;ondata,porta B L in data S F ondata,Porta;blindata;sfondata,Porta blindata sfondata
1180,1180,ellissi;leva;calvi,B ellissi leva DI calvi NO,Bellissile;vadical;vi;novano,Bellissile vadical vi novano
1181,1181,cast;rare;reti,cast U rare P A reti,Casturare;pareti,Casturare pareti
1182,1182,rotti;frappé,rotti A F frappé,Rotta;affrappe,Rotta affrappe
1183,1183,colli;catena,colli N E catena V E,Colline;catena;vele,Colline catena vele
1184,1184,crini;anta,PA N crini anta TA,Panci;ninantata,Panci ninantata
1185,1185,Po;ara;pipa;alone,Po R T ara M pipa N T alone,Portar;ampi;pantalone,Portar ampi pantalone
1186,1186,dio;Naiadi;Ra,O dio Naiadi T E Ra,Odiona;aditera,Odiona aditera
1187,1187,sardina;ori,PRU sardina NS ori,Prusardi;nansori,Prusardi nansori
1188,1188,lama;tram;ala;idea,lama E S tram ala C idea,La;maestra;malacidea,La maestra malacidea
1189,1189,ovino;odi;sesto,R ovino S odi S sesto,Rovinoso;dissesto,Rovinoso dissesto
1190,1190,bar;eco;porto,LI bar eco porto,Libar;eco;porto,Libar eco porto
1191,1191,rete;aura,PA rete SF aura,Parete;sfaura,Parete sfaura
1192,1192,ossa;microfono,GR ossa BI microfono,Grossa;bimicrofono,Grossa bimicrofono
1193,1193,vera;lanaio,vera lanaio,Verala;naio,Verala naio
1194,1194,activa;urla,C activa B urla,Cactiva;burla,Cactiva burla
1195,1195,tela;pitone;orso,ZE tela L pitone LD orso,Zete;lappito;nel;dorso,Zete lappito nel dorso
1196,1196,caschi;Mosa,BO C caschi U Mosa,Bocca;schiumosa,Bocca schiumosa
1197,1197,benna;prodigi,VI benna TO prodigi,Viben;natoprodi,Viben natoprodi
1198,1198,cunei;ibisco;tini,cunei N T ibisco T tini,Cuneintibi;scottinini,Cuneintibi scottinini
1199,1199,Ciad;Idella;ami,S Ciad Idella G ami N E,Scia;di;dellagamine,Scia di dellagamine
1200,1200,lato;rane,lato rane S A,La;torana;nesa,La torana nesa
1201,1201,piramidi;laghetto,A M piramidi CA laghetto,Ampi;rami;di;calagheto,Ampi rami di calagheto
1202,1202,amo;some;manico;ondine,F amo some R manico L ondine S E,Famoso;manager;colondine,Famoso manager colondine
1203,1203,ari;deboli,A M ari deboli,Amari;deboli,Amari deboli
1204,1204,alloro;gogna,V alloro R gogna,Valla;orgogna,Valla orgogna
1205,1205,serio;dio,ES serio dio SI,Esseri;odiosi,Esseri odiosi
1206,1206,ori;eco;Era,GL ori O eco NDI Era,Glorioe;condiera,Glorioe condiera
1207,1207,avo;ree;in;armadio;lepre;etto,L avo RA ree in armadio BI lepre C etto,Lavorare;è;inarmadioble;precedto,Lavorare è inarmadioble precedto
1208,1208,atto;cirano,atto cirano,Attico;rano,Attico rano
1209,1209,nano;Pan;Era,U nano I O Pan T Era,Una;noiosa;pantera,Una noiosa pantera
1210,1210,arca;nota;foro;sacco,arca nota foro sacco,Arcano;tao;forosacco,Arcano tao forosacco
1211,1211,lario;nati,A lario TTO nati,Alari;ottonati,Alari ottonati
1212,1212,ante;divi;negri;articoli,M ante L LO divi S O negri articoli A RO,Mantello;di;visone;grarit;coliar,Mantello di visone grarit coliar
1213,1213,cinesi;terra;cinesi;ara,cinesi O T terra SE cinesi F ara,Cine;si;otterrà;se;cine;si;farà,Cine si otterrà se cine si farà
1214,1214,in;avere;la;mini,in T avere D E la mini,Intavere;del;aminim,Intavere del aminim
1215,1215,osti;re;ori,B R osti re TT ori,Brost;irretitori,Brost irretitori
1216,1216,rampa;turate;muta,rampa turate muta,Rampaturà;temuta,Rampaturà temuta
1217,1217,arco;carene;pie,N arco T I carene R A pie,Narcotica;re;nerapié,Narcotica re nerapié
1218,1218,birillo;ancora;per,birillo N ancora SCO per TI,Biril;ono;ancora;scoperti,Biril ono ancora scoperti
1219,1219,testi;diva;risi;gialla,testi diva risi gialla,Testi;di;vari;sigillala,Testi di vari sigillala
1220,1220,nano;molla,U nano NI molla,Un;anonimo;llama,Un'anonimo llama
1221,1221,per;oppio;dito,S per P oppio U dito,Sperpoppo;giovito,Sperpoppo giovito
1222,1222,scolta;mora;ile,BA scolta M E mora B ile,Bascold;ametmorabile,Bascold ametmorabile
1223,1223,olla;esili;coni,C olla N T esili coni C O,Collante;siliconico,Collante siliconico
1224,1224,in;sardina,in VA sardina FFI,Invasardi;naffi,Invasardi naffi
1225,1225,aloe;con,V aloe con T A,Valo;economa,Valo economa
1226,1226,latore;nati,latore M I nati,Lator;eminati,Lator eminati
1227,1227,pesce;otri;tino,pesce F I L otri ES tino,Pe;triestino,Pesefiloto triestino
1228,1228,risi;cono;caco;sale,C risi E cono MI caco LOS sale,Crisi;economica;colossale,Crisi economica colossale
1229,1229,risi;divo;zio,C risi divo CA zio NE,Crisi;di;vocazione,Crisi di vocazione
1230,1230,narice;onesto;telefono;ali;iene;isola,U narice TT onesto R telefono V ali G iene isola I,Una;ricetto;non;estor;le;fonovaliografie;nei;solai,Una ricetto non estor-le fonovaliografie nei solai
1231,1231,prati;caci;vile,prati caci vile,Pratica;civile,Pratica civile
1232,1232,rana;ori;ontano,G rana I ori C ontano,Granaio;ricontano,Granaio ricontano
1233,1233,Ra;artemide;cono,T Ra TT artemide cono MIA,Trattar;temi;d;economia,Trattar temi d'economia
1234,1234,ami;bolli;fata,ami bolli fata,Amibo;lifata,Amibo lifata
1235,1235,Tom;siepi;odi,Tom I O siepi S odi,Tomiosie;pissodi,Tomiosie pissodi
1236,1236,ave;intere;ostia;zie,ave R E intere S ostia TI zie,Avere;interessiati;zie,Avere interessiati zie
1237,1237,Ontario;pero,VOL Ontario pero SI,Volontori;operosi,Volontori operosi
1238,1238,bar;carene;re;tane,IM bar carene R re L O N tane,Imbarcar;een;verso;lontane,Imbarcar een verso lontane
1239,1239,re;oste;chiare,P re SS oste R chiare,Presso;ster;schiare,Presso ster schiare
1240,1240,gallo;nero,gallo nero SSO,Galloner;rosso,Galloner rosso
1241,1241,dea;Sordi,I dea Sordi A L E,Idea;sordiale,Idea sordiale
1242,1242,prati;re;agli;Belgio,prati C A re agli Belgio CO,Praticare;agli;bel;gioco,Praticare agli bel gioco
1243,1243,esca;lima;more,esca CO lima R more I,Escacoli;marmorei,Escacoli marmorei
1244,1244,squadra;mina,squadra mina,Squadra;minata,Squadra minata
1245,1245,lancia;ancora,lancia IN ancora TA,Lanciai;in;orrata,Lanciai in orrata
1246,1246,lame;di;Cina;in;dispensa;Bi,lame di Cina in dispensa Bi L E,La;medicina;dispensabile,La medicina dispensabile
1247,1247,star;re,Z star MO re,Star;mo;remore,Star mo remore
1248,1248,cervi;erosi,OR cervi N erosi,Orcer;verneri,Orcer verneri
1249,1249,Verona;costo;Dallas;arpa,BA Verona S costo Dallas C I arpa,Bavero;nascosto;dalla;sciarpa,Bavero nascosto dalla sciarpa
1250,1250,in;armadio;ile;arma,in armadio B ile F arma CO,Inarmadiobile;farmaco,Inarmadiobile farmaco
1251,1251,Pisa;mura,CA Pisa mura I,Capi;samurai,Capi samurai
1252,1252,eredi;ha;parato;nate,OP eredi C ha parato S A N nate,Opere;di;Chopart;tosannate,Opere di Chopart tosannate
1253,1253,Ra;zio;Sam;sinai,G Ra zio Sam IS sinai NE,Graziosa;miss;insaine,Graziosa miss insaine
1254,1254,Alice;edera;divi,C Alice C edera divi NO,Calice;ceder;ad;Ivino,Calice ceder ad Ivino
1255,1255,chiesa;articoli;dee,chiesa G articoli E dee D A,Chi;è;sgarta;colie;d;ed,Chi è sgarta colie d'ed
1256,1256,sarde;idolo,CAU sarde idolo RI,Causar;dei;dolori,Causar dei dolori
1257,1257,ciocche;usa,B O C ciocche usa,Bocci;occhiusa,Bocci occhiusa
1258,1258,attiva;scolari,TR attiva scolari,Tratti;vascolari,Tratti vascolari
1259,1259,fede;copri;Giove;ovile,fede S copri N D AG Giove SC ovile,Fedescò;prì;darggiove;scovile,Fedescò prì darggiove scovile
1260,1260,oche;oca;osa;ovoide,CI oche P oca C osa POC ovoide,Ciò;ch;è;poca;cosa;poco;voide,Ciò ch'è poca cosa poco voide
1261,1261,unica;mina,T unica mina,Tunica;minata,Tunica minata
1262,1262,Verona;otre;tino,PO Verona N otre N tino,Povero;nano;trentino,Povero nano trentino
1263,1263,fa;Cile;indaco,fa Cile indaco FF,Facile;indaff,Facile indaff
1264,1264,monili;avi;giare;epe;colo,monili B B I avi A G giare epe R I colo SO,Monil;ibviav;giare episodio;e;pericoloso,Monil ibviav giare episodio e pericoloso
1265,1265,teda;eco;mici,S teda LI eco N O mici,Stedali;economici,Stedali economici
1266,1266,pie;arrossita;ale,I M pie G A arrossita T ale,Impiegare;rossitate,Impiegare rossitate
1267,1267,avidi;autobus;osti,G R avidi S autobus S C osti,Gravi;disautobus;scosti,Gravi disautobus scosti
1268,1268,fa;chiama;ori,fa L chiama T ori CO,Falchi;amatori,Falchi amatori
1269,1269,avidi;sordi,G R avidi sordi N I,Gravi;disordini,Gravi disordini
1270,1270,sciame;osa,PO sciame NZI osa,Posa;cimentiosa,Posa cimentiosa
1271,1271,faro;pere;dotati;ali,faro pere dotati ali,Far;opere;dotati,Far opere dotati
1272,1272,tarme;are;avi;lenza,tarme M E N T are L avi O lenza,Tar;mantenare;la;violenza,Tar mantenare la violenza!
1273,1273,spia;capace,spia LI capace,Spialica;pace,Spialica pace
1274,1274,avi;nani,C HI avi nani R I,Chiavinani;rii,Chiavinani rii
1275,1275,ultime;di;ali,C ultime di E V ali,Culti;medievali,Culti medievali
1276,1276,Asti;Anco;Ario,B Asti Anco N TR Ario,Bastian;contrario,Bastian contrario
1277,1277,grano;rana,SA grano ST rana,Sagra;nostrana,Sagra nostrana
1278,1278,sarda;re,VER sarda BE re,Versar;da;bere,Versar da bere
1279,1279,buca;cavi;liana,buca LI cavi R G I liana,Bucalica;virgiliana,Bucalica virgiliana
1280,1280,est;erica,ON est erica TTA,Oneste;ricatta,Oneste ricatta
1281,1281,vele;Idra;coni,N O vele GG Idra coni AN E,Nove;leggi;draconiane,Nove leggi draconiane
1282,1282,Al;opea;teso;riso,Al C opea N teso R riso,Alcopeantes;orriso,Alcopeantes orriso
1283,1283,sedia;carico;data,DA sedia RI carico R data,Dase;diarica;ricordata,Dase diarica ricordata
1284,1284,api;cola;sarda,U N api C cola M AN sarda,Una;piccola;mansarda,Una piccola mansarda
1285,1285,para;sarde,para FRA sarde T TI,Parafrasar;detti,Parafrasar detti
1286,1286,remi;Ariosto;tana,T remi Ariosto N tana TI,Tre;mia;riostantani,Tre mia riostantani
1287,1287,esca;anelli;ossa,P esca R E anelli G ossa,Pescare;anelli;gossosa,Pescare anelli gossosa
1288,1288,amo;tra;colletti;scafi;usci,UN amo S tra colletti scafi usci T A,Una;mostra;collettisca;fiuscita,Una mostra collettisca fiuscita
1289,1289,Cooper;resi;lista,Cooper O resi M BO lista,Cooperò;resimbolista,Cooperò resimbolista
1290,1290,care;tomi,GI O care tomi V E,Giocare;tomi;vive,Giocare tomi vive
1291,1291,ortica;nidi;rio,C ortica LZO nidi FU rio,Corti;calzoni;di;furiose,Corti calzoni di furiose
1292,1292,aria;Senti,F aria LO Senti,Fari;alosenti,Fari alosenti
1293,1293,Cooper;rea;ratto,Cooper O rea S T ratto,Cooperò;ratto,Cooperò ratto
1294,1294,maniero;are,maniero S O F are,Manieroso;fare,Manieroso fare
1295,1295,in;catino,in TRI catino DI,Intricati;nodi,Intricati nodi
1296,1296,loto;neo;nato,P loto neo R DI nato,Plonato;ordinato,Plonato ordinato
1297,1297,orto;nidi;lago,P orto nidi C A lago,Portoni;di;calago,Portoni di calago
1298,1298,schede;Pan;alone,TA schede I Pan T alone,Tasche;dei;pantalone,Tasche dei pantalone
1299,1299,martini;tino,ME martini S tino,Mema;ristinito,Mema ristinito
1300,1300,Pan;Era,NO IO Pan T Era,Noiopa;nutтера,Noiopa nuttera
1301,1301,artemide;ami,D artemide S ami,Dar;temi;d;esami,Dar temi d'esami
1302,1302,edera;danza;Tampa,CHI edera LFI danza TO Tampa,Chieder;al;fidanzato;Ta;Pan,Chieder al fidanzato: Ta Pan?
1303,1303,agave;rame;tela,P agave rame N tela UTA,Paga;veramente;lauta,Paga veramente lauta
1304,1304,ari;lessi;ile,O R ari OF lessi B ile,Orario;lessibile,Orario lessibile
1305,1305,asse;ile;nodi;baco,C asse D ile G nodi CA baco,Casse;di;legno;di;cabaco,Casse di legno di cabaco
1306,1306,asso;eco;Elle;ara;conta,SP asso eco RZ Elle TT ara C conta T A,Spassoe;corzelletta;raccontata,Spassoe corzelletta raccontata
1307,1307,sir;ora;mento,sir IO S ora PI mento,Sirioso;rapimento,Sirioso rapimento
1308,1308,fini;ree;letti,fini O ree C letti CO,Finiero;eclettico,Finiero eclettico
1309,1309,versi;nidi;rossi,IN versi O nidi rossi A,Inversioni;di;rossia,Inversioni di rossia
1310,1310,Verona;talea;Io,PO Verona talea BET L Io,Povero;natale;a;Betlìo,Povero natale a Betlìo
1311,1311,mici;avo;Ontario,O mici D avo L Ontario,Omicida;volontario,Omicida volontario
1312,1312,capi;oche;iene;alloro,capi T AN oche V iene DA LL alloro TTA,Capitano;che;viene;dalla;Lorotta,Capitano che viene dalla Lorotta
1313,1313,foro;cavi;ione,foro L I cavi S ione,Forolica;visione,Forolica visione
1314,1314,activa;in;in;azione,C activa in CL in azione,Cactiva;inclinazione,Cactiva inclinazione
1315,1315,asso;Raffaele,SP asso RIE,Spassori;eriati,Spassori eriati
1316,1316,cisterna;etti,PA cisterna N N etti,Pacist;rannettì,Pacist rannettì
1317,1317,acanto;tosa,PL acanto N tosa,Placa;contosa,Placa contosa
1318,1318,cast;la;Tati,cast ELL: la SI Tati,Castelli;lasciati,Castelli lasciati
1319,1319,papi;ogiva;enti,papi R O L ogiva L enti,Pirorogivi;valenti,Pirorogivi valenti
1320,1320,venti;nodi;laghetto,TA venti nodi C A laghetto,Taventino;di;Calaghe,Taventino di Calaghe
1321,1321,lord;vela,lord IS vela TI,Lordiss;velati,Lordiss velati
1322,1322,vivaio,GA vivaio,Gavi;vaio,Gavi vaio
1323,1323,Acca;Daytona;are,Acca DE Daytona L IT are,Accadèdà;talitare,Accadèdà talitare
1324,1324,marcia;pere,A marcia M pere,Amarci;ampere,Amarci ampere
1325,1325,lidi;con;orme;or,V A lidi con orme T T or,Validi;conformatore,Validi conformatore
1326,1326,iro;vate;esca,V iro DO vate D esca,Viro;dovate;desca,Viro dovate desca
1327,1327,tra;sci,tra sci G I A,Trasc;igia,Trasc igia
1328,1328,anitra;gin;lidi;seri,P anitra RI gin A lidi seri A L,Pani;tariginali;di;Serial,Pani tariginali di Serial
1329,1329,Ro;dotto;terno;sire,P Ro dotto IN terno sire O,Prodotto;interno;sireo,Prodotto interno sireo
1330,1330,Ra;zio;Sam;sesto,G Ra zio Sam IS sesto NE,Graziosa;miss;estone,Graziosa miss estone
1331,1331,testa;para;ultime;ali,testa RA P para TI M ultime DI ali,Testar;apparati;militare,Testar apparati militare
1332,1332,la;mimosa;gomito,A la mimosa N gomito,Alamim;osangomito,Alamim osangomito
1333,1333,leva;dita,PRI leva E dita,Prive;vaedita;tata,Prive vaedita tata
1334,1334,orme;di;carene;capre,E N orme di carene capre C O L O,Enorme;dicarene;caprecolo,Enorme dicarene caprecolo
1335,1335,iris;edile;Giona,P iris N edile Giona RI,Pirisne;di;legionari,Pirisne di legionari
1336,1336,api;asso,TUR api asso SA,Turpa;piassosa,Turpa piassosa
1337,1337,aratro;rei;pia;odi;Erato,S aratro rei NU N pia NT odi SP Erato,Saratrorei;un;pi;antodi;spererato,Saratrorei un pi antodi spererato
1338,1338,inesorabili;tacchi,GR inesorabili S tacchi,Grine;sorabili,Grine sorabili
1339,1339,est;arpe;lessi,D est arpe R P lessi T A,Destar;perplessità,Destar perplessità
1340,1340,pipe;siero;sieri;lessi,TI pipe N siero sieri F lessi VI,Tipi;pensierosi;e;riflessivi,Tipi pensierosi e riflessivi
1341,1341,parete;ala,ZAP parete R ala,Zappare;terra;là,Zappare terra là
1342,1342,case;lario;nati,case L lario R D I nati,Casellari;ordinati,Casellari ordinati
1343,1343,federa;amaro,federa FF amaro SI,Fede;raffamarosi,Fede raffamarosi
1344,1344,Ero;cobra;Pellico;etti;ari;arsi,Ero I C cobra P Pellico STR etti ari T IR arsi,Eroico;cobrappe;licostretti;a;ritirarsi,Eroico cobrappe licostretti a ritirarsi
1345,1345,secco;osa;in,secco I osa F in E,Secchioosa;fine,Secchioosa fine
1346,1346,rotella;nata,BI rotella PA nata,Birotell;panata,Birotell panata
1347,1347,macellai;sci,T O macellai sci A,Tomacè;lascià,Tomacè lascià
1348,1348,Magnani;Daytona;coni,Magnani Daytona coni,Magnanida;tonaconi,Magnanida tonaconi
1349,1349,Sam;Diana;oche;remo,E Sam IN Diana P oche remo TE,Esaminar;iani;a;pochè;remote,Esaminar iani a' pochè remote
1350,1350,orme;di;sesto,EN orme di S sesto,Enorme;dissesto,Enorme dissesto
1351,1351,ambi;stria;rei,GR ambi S A stria E rei,Grambi;sastrii;aerei,Grambi sastrii aerei
1352,1352,Ra;dotto;Vega,P Ra dotto Vega NO,Pradotto;vegano,Pradotto vegano
1353,1353,mais;ile,N E mais B ile,Nemai;sibile,Nemai sibile
1354,1354,toro;redi;denti,S toro redi P EN denti,Storodipendi;pendenti,Storodipendi pendenti
1355,1355,eroina;dito,ALB eroina RI dito,Albero;inaridito,Albero inaridito
1356,1356,oca;tori;mas;vello;peri,GI oca tori O R mas vello SU peri ORE,Giocatori;ormar;a;svolpe;rioperio,Giocatori ormar a svolpe rioperio
1357,1357,passa;agli;ad;mosche;dita,passa C agli ad I mosche N E dita,Passacaglia;di;Mosco;Henedita,Passacaglia di Mosco Henedita
1358,1358,leva;randello,ULTi leva DiPi randello,Ultile;vadipirà;di;randello,Ultile vadipirà di randello
1359,1359,veli;articoli;asso,B RE veli T I articoli asso SO,Breve;litario;collassoso,Breve litario collassoso
1360,1360,nane;are;nani,CA nane LL are nani A,Cananela;renan;ananía,Cananela renan ananía
1361,1361,Ra;artemide;api;Urano;Ra,T Ra TT artemide LL api TT Urano ST Ra,Trattar;temi;della;pittura;nostra,Trattar temi della pittura nostra
1362,1362,arie;still;con;erma,S arie still con F erma,Sieristil;conferma,Sieristil conferma
1363,1363,pinna;osti,pinna S C osti,Pin;nascosti,Pin nascosti
1364,1364,epe;colo;re;Ares;chiavi;le;ladro,epe R I colo SO re S T Ares chiavi le ladro G A,È;pericoloso;restare;schiavi;delle;droga,È pericoloso restare schiavi delle droga
1365,1365,Diogene;federe;ori,STU Diogene R I federe N ori,Studio;generale;res;enormi,Studio generale res enormi
1366,1366,su;sardina;nidi;tesa,su A sardina N nidi N tesa,Suasardi;nanni;d;intesa,Suasardi nanni d'intesa
1367,1367,ontano;tea;pica,P ontano NI tea TI pica,Pontanoni;teatica,Pontanoni teatica
1368,1368,sardina;su,EVI sardina su RE,Evisardi;nasure,Evisardi nasure
1369,1369,sardina;menti,EVI sardina D I menti,Evisardi;namenti,Evisardi namenti
1370,1370,mas;menta;telo;dio,mas menta telo dio,Mas;mentatelo;d;Iodio,Mas mentatelo d'Iodio
1371,1371,duca;scola;etto,duca O RE scola GH etto,Ducaoresco;laghetto,Ducaoresco laghetto
1372,1372,lepri;vile,U TI lepri vile GIO,Utile;privilegio,Utile privilegio
1373,1373,aglio;in;Erie,SB aglio in VOL Erie,Sbaglio;involerie,Sbaglio involerie
1374,1374,marcia;con;proiettile,marcia con proiettile,Marcia;con proiettile,Marcia con proiettile
1375,1375,papi;onde;zio,papi LL onde LI zio SO,Papillon;delizioso,Papillon delizioso
1376,1376,Cile;per;esca;filo;vaglia;cono;ceri;nidi;azza,EFA Cile per esca filo D I vaglia cono S ceri C A nidi R azza,È;facile;per;es;caffilodì;va;giacon;oscerici;a;nidi;ra;zza,È facile per es caffilodì va giacon oscerici a nidi ra zza
1377,1377,Levi;eco,Levi O eco RCA,Levioeco;rcca,Levioeco rcca
1378,1378,Boccia;rape;ante,Boccia T U rape S ante,Bocciatura;pesante,Bocciatura pesante
1379,1379,la;pinna;Ural,la pinna T Ural E,Lapi;nuturale,Lapi nuturale
1380,1380,Scott;Reno,Scott O Reno TO,Scottore;noto,Scottore noto
1381,1381,urla;ori;tori;ari,urla T ori A U tori T ari,Urlatori;autoritari,Urlatori autoritari
1382,1382,federe;timoni,PA L federe S timoni,Palfe;del;Estrimoni,Palfe del Estrimoni
1383,1383,boccia;trave;mici,BIS boccia trave R IA mici,Bisbocciar;tra;veri;amici,Bisbocciar tra veri amici
1384,1384,pero;osa,MOS pero NZI osa,Mospe;ronziosa,Mospe ronziosa
1385,1385,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1386,1386,tinte;ginestra,A tinte MI ginestra,Atlite;mid;estra,Atlite mid estra
1387,1387,pinna;lidi;reti,pinna CO lidi M I NA reti,Pinacolidi;mi;naretini,Pinacolidi mi naretini
1388,1388,sarda;rospi;orcio,PAS sarda VE rospi L orcio,Passar;da;vero;spilorcio,Passar da vero spilorcio
1389,1389,cono;Daytona;orata,E cono Daytona G LI orata,Economa;tonagliorata,Economa tonagliorata
1390,1390,spia;asce;avi;liana,spia LIC asce N avi RG I liana,Spialica;scena;virgiliana,Spialica scena virgiliana
1391,1391,tuba;ras;traina,tuba T U ras traina TA,Tubatura;strainata,Tubatura strainata
1392,1392,aro;ali,AS aro NT R ali,Asaron;tralizi,Asaron tralizi
1393,1393,la;Pan;Era,la G N O Pan T Era,Lagnopa;tardera,Lagnopa tardera
1394,1394,corta;dono,S corta dono RE,Scorta;d;onore,Scorta d'onore
1395,1395,armadietto;maestro;ed;agli,armadietto maestro R ed I agli O,Armadietto;mai;estrerò;di;aglio,Armadietto mai estrerò di aglio
1396,1396,nero;sali,nero sali SA,Nero;salsa,Nero salsa
1397,1397,perso;lesa;Ario,perso N A lesa NIT Ario,Personale;sanitario,Personale sanitario
1398,1398,malesi;Asia,S E malesi FA Asia,Se;male;si;fa;Asia;in;A,"Se male si fa, Asia in A"
1399,1399,lord;sol;To,lord OI N sol To O,Lordino;solitario,Lordino solitario
1400,1400,ostia;urne,PAS ostia T T urne,Pasostia;tturne,Pasostia tturne
1401,1401,star;dito,SI star CI dito,Sitar;ciditoto,Sitar ciditoto
1402,1402,losca;foca;Zero,losca foca Zero,Lo;scafò;cavero,Lo scafò cavero
1403,1403,nero;crini;radio;Po;tori,U nero I crini E radio P Po SI tori,Un;eroici;riniere;ad;oppositori,Un'eroici riniere ad oppositori
1404,1404,tre;uovo;Ontario,S tre N uovo L Ontario,Strenuo;volontario,Strenuo volontario
1405,1405,legge;api;ossa,legge R api U ossa GI A,Leggera;piuosa;giaia,Leggera piuosa giaia
1406,1406,campanello;asse;Ati,campanello N asse G N Ati,Campa;nel;nostagni,Campa nel nostagni
1407,1407,in;Audi;testo;ed;la;lenza,in Audi testo RI ed la O lenza,Inaudite;storie;da;lolenza,Inaudite storie da lolenza
1408,1408,ad;dotto;oste;ile,P ad dotto S oste NIB ile,Paddotto;sostenibile,Paddotto sostenibile
1409,1409,ostia,NIS ostia,Nisosti;aia,Nisosti aia
1410,1410,sacco;nel;don,CO sacco nel don,Cosacco;nel;Don,Cosacco nel Don
1411,1411,tomo;sedia;azza,AU tomo sedia R azza TE,Automossee;arrazzate,Automossee arrazzate
1412,1412,artemide;rosi,F artemide C O rosi,Far;temi;decorosi,Far temi decorosi
1413,1413,tori;duna;rosa;moli,S tori E duna LTE rosa moli I,Storie;d;un;altero;samolii,Storie d'un altero samolii
1414,1414,in;risotto;corta,M in IST risotto S corta,Ministri;sotto;scorta,Ministri sotto scorta
1415,1415,basto;neve;vile,IL basto neve S CO vile,Il;bastone;vescovile,Il bastone vescovile
1416,1416,camere;ante,BOC camere U M ante,Bocca;meramente,Bocca meramente
1417,1417,faccia;mogia;conti;ontano;odi;mani,faccia mogia I conti C ontano N D odi D O mani,Facciamo;già;i;conti;con;tanno;dò;domani,Facciamo già i conti con tanno dò domani
1418,1418,mais;dio,mais dio,Mai;sodio,Mai sodio
1419,1419,arti;lario;ori,P arti CO lario D ori,Particolari;odori,Particolari odori
1420,1420,arpe;caraffa;avi,F arpe C caraffa N GR avi,Far;peccara;fa;granvi,Far peccara fa granvi
1421,1421,mento;satire;Ra,LA mento satire T E Ra,Lamentosa;tiretera,Lamentosa tiretera
1422,1422,secco;some;saggio,secco I O some S saggio,Secchiooso;messaggio,Secchiooso messaggio
1423,1423,eredi;onde,eredi LL onde T I,Eredillo;Dentit,Eredillo Dentit
1424,1424,dama;federe,dama S federe NDE,Damasse;dei;rende,Damasse dei rende
1425,1425,ro;dotto;ale,P ro dotto LOC ale,Prodotto;locale,Prodotto locale
1426,1426,coppia;sai;olenti,S coppia S sai VI olenti,Scoppi;assai;violenti,Scoppi assai violenti
1427,1427,gilet;anice;zio,A gilet OR anice zio NE,Agile;torani;ce;zione,Agile torani ce zione
1428,1428,Ra;dea;lido,G Ra N dea lido NO,Grande;ali;d;onono,Grande ali d'onono
1429,1429,api;dive;Isidoro,C api dive S TI Isidoro,Capi;di;vestiisidoro,Capi di vestiisidoro
1430,1430,gin;in;silos;ile,LO gin in silos B ile,Log;in;insilosbile,Log-in insilosbile
1431,1431,su;la;si;Volga,"su DIC, la si Volga RI",Sudica;lisi;volgari,Sudica lisi volgari
1432,1432,rovescio;Po;rovescio;pera;tiara,MO rovescio M Po NI rovescio M pera tiara TE,Morove;scomponitore;scomperati;a;rate,Morove scomponitore scomperati a rate
1433,1433,pesce;in;lobo;via,pesce in lobo LI via NO,Pe;seinlobo;liviano,Pe seinlobo liviano
1434,1434,arto;in;dotto,P arto in dotto,Parto;indotto,Parto indotto
1435,1435,Lazio;nei;onde,IL Lazio nei N F onde,Illazione;infonde,Illazione infonde
1436,1436,nave;trina;onda,U nave trina S F onda,Una;vetrina;sfonda,Una vetrina sfonda
1437,1437,eleganti;epa;trio,eleganti A R epa trio TI,Eleganti;aretrioti,Eleganti aretrioti
