,idx,word_guesses,first_pass,solution_words,solution
1164,1164,polli;dive;Rodi;moli,A M polli N E dive T Rodi moli NO,Ampolline;di;vetro;di;molino,Ampolline di vetro di molino
1165,1165,Pareto;asso,SAM Pareto asso SA,Sampa;retoassosa,Sampa retoassosa
1166,1166,Ro;testa;traditore,P Ro testa CI traditore,Protesta;credito,Protesta credito
1167,1167,ultime;nono,C ultime nono TI,Culti;meno;noti,Culti meno noti
1168,1168,indios;ovalo;terno;ore,indios I T R ovalo terno A M ore,In;Dio;si;trova;l;otterno;amore,In Dio si trova l'otterno amore
1169,1169,Esse;rotti;Tampa;Ci,Esse rotti Tampa Ci,Esser;ottima;piaci,Esser ottima piaci
1170,1170,odi;corti;li,FOT odi corti NA li VE,Foto;di;Cortina;Livè;vera,Foto di Cortina Livè vera
1171,1171,tre;rie;bastioni,V E tre rie DI bastioni NO,Vetrerie;di;bastino,Vetrerie di bastino
1172,1172,allieve;more;su;sullano;avidi,allieve R U more su S sullano I P avidi,Al;lieve;rumore;sussellano;i;pavidi,Al lieve rumore sussellano i pavidi
1173,1173,pero;pero,O pero pero ALE,Operope;perole,Operope perole
1174,1174,forte;nei;Ti;di;dardo,forte nei Ti di dardo,Forte;nei;titidar;do,Forte nei titidar do
1175,1175,trave;sarde;serti;cani,AT trave R sarde serti A FRI cani,Attraversar;deserti;africani,Attraversar deserti africani
1176,1176,con;su;rosi;Bi;di;versi,con su rosi Bi di versi,Consuros;obi;diversi,Consuros obi diversi
1177,1177,Anna;ontano,C Anna C ontano,Cannac;ontano,Cannac ontano
1178,1178,rio;cipresso,B rio cipresso ALE,Brioci;presoale,Brioci presoale
1179,1179,porta;in;data;ondata,porta B L in data S F ondata,Porta;blindata;sondata,Porta blindata sondata
1180,1180,ellissi;leva;calvi,B ellissi leva DI calvi NO,Bellissile;vadical;vi;novano,Bellissile vadical vi novano
1181,1181,cast;rare;reti,cast U rare P A reti,Casturare;pareti,Casturare pareti
1182,1182,rossi;menta,rossi A F menta,Rossia;fentata,Rossia fentata
1183,1183,colli;catena,colli N E catena V E,Colline;catena;veve,Colline catena veve
1184,1184,crini;anta,PA N crini anta TA,Pancrì;nian tantà,Pancrì nian tantà
1185,1185,Po;ara;pipa;alone,Po R T ara M pipa N T alone,Portar;ampi;pantalone,Portar ampi pantalone
1186,1186,dio;Naiadi;Ra,O dio Naiadi T E Ra,Odiona;aditere,Odiona aditere
1187,1187,sardina;ori,PRU sardina NS ori,Prusardi;nasori,Prusardi nasori
1188,1188,lama;tram;ala;coda,lama E S tram ala C coda,La;maestra;malaccoda,La maestra malaccoda
1189,1189,ovino;odi;sesto,R ovino S odi S sesto,Rovinoso;dissesto,Rovinoso dissesto
1190,1190,bar;Ci;porto,LI bar Ci porto,Libar;cipo;torto,Libar cipo torto
1191,1191,rete;aura,PA rete SF aura,Parete;sfaura,Parete sfaura
1192,1192,ossa;mira,GR ossa BI mira,Grossa;bimira,Grossa bimira
1193,1193,vera;radura,vera radura,Verara;dura,Verara dura
1194,1194,activa;urla,C activa B urla,Cactiva;burla,Cactiva burla
1195,1195,tela;anaconda;orso,ZE tela L anaconda LD orso,Zeté;talana;con;daldo,Zeté talana con daldo
1196,1196,ciocche;Mosa,BO C ciocche U Mosa,Bocci;cheumosa,Bocci cheumosa
1197,1197,benna;prodigi,VI benna TO prodigi,Viben;natoprodi,Viben natoprodi
1198,1198,reni;ibisco;tini,reni N T ibisco T tini,Renintibi;scottinini,Renintibi scottinini
1199,1199,Ciad;Idra;ami,S Ciad Idra G ami N E,Scia;di;dragamine,Scia di dragamine
1200,1200,lato;rane,lato rане S A,La;torena;sera,La torena sera
1201,1201,piramidi;laghetto,A M piramidi CA laghetto,Ampi;rami;di;calagheto,Ampi rami di calagheto
1202,1202,amo;some;manico;ondine,F amo some R manico L ondine S E,Famoso;manager;colondine,Famoso manager colondine
1203,1203,ari;deboli,A M ari deboli,Amari;deboli,Amari deboli
1204,1204,erica;gogna,V erica R gogna,Veri;carogna,Veri carogna
1205,1205,serio;dio,ES serio dio SI,Esseri;odiosi,Esseri odiosi
1206,1206,ori;eco;Era,GL ori O eco NDI Era,Glorioe;condiera,Glorioe condiera
1207,1207,avo;ree;in;armadio;lepre;etto,L avo RA ree in armadio BI lepre C etto,Lavorare;è;inarmadioble;precedto,Lavorare è inarmadioble precedto
1208,1208,atto;circo,atto circo,Attico;rico,Attico rico
1209,1209,nano;sati;Era,U nano I O sati T Era,Una;noiosa;tittera,Una noiosa tittera
1210,1210,arca;nota;foro;sacco,arca nota foro sacco,Arcano;tao;forosacco,Arcano tao forosacco
1211,1211,lario;nati,A lario TTO nati,Alari;ottonati,Alari ottonati
1212,1212,ante;divi;negri;articoli,M ante L LO divi S O negri articoli A RO,Mantello;di;visone;grarit;coliar,Mantello di visone grarit coliar
1213,1213,asi;terra;asi;ara,asi O T terra SE asi F ara,Asio;tt;erasese;ai;sifa;ra,Asio tt erasese ai sifa ra
1214,1214,in;avere;la;mini,in T avere D E la mini,Intavere;del;aminim,Intavere del aminim
1215,1215,avari;re;ori,B R avari re TT ori,Brava;riettori,Brava riettori
1216,1216,randa;turate;muta,randa turate muta,Randatura;temuta,Randatura temuta
1217,1217,arco;carene;pie,N arco T I carene R A pie,Narcotica;re;nerapié,Narcotica re nerapié
1218,1218,mare;ancora;boa,mare N ancora SCO boa TI,Marenà;con;scarso;boati,Marenà con scarso boati
1219,1219,testi;diva;risi;Al,testi diva risi Al,Testi;di;vari;sialabile,Testi di vari sialabile
1220,1220,nano;manovella,U nano NI manovella,Un;anonima;novella,Un'anonima novella
1221,1221,per;resina;dito,S per P resina U dito,Sperperse;niaudito,Sperperse niaudito
1222,1222,smorfia;mora;ile,BA smorfia M E mora B ile,Basmorfi;amoremorabile,Basmorfi amoremorabile
1223,1223,olla;esili;coni,C olla N T esili coni C O,Collante;siliconico,Collante siliconico
1224,1224,in;sardina,in VA sardina FFI,Invasardi;naffi,Invasardi naffi
1225,1225,aloe;di,V aloe di T A,Valo;editata,Valo editata
1226,1226,messo;nati,messo M I nati,Messo;minati,Messo minati
1227,1227,pesce;otri;tino,pesce F I L otri ES tino,Pe;triestino,Pesefiloto triestino
1228,1228,risi;cono;Idra;sale,C risi E cono MI Idra LOS sale,Crisi;economi;dralosse,Crisi economi dralosse
1229,1229,risi;divo;zio,C risi divo CA zio NE,Crisi;di;vocazione,Crisi di vocazione
1230,1230,narice;onesto;telefono;ali;iene;isola,U narice TT onesto R telefono V ali G iene isola I,Una;ricetto;non;estor;le;telefonovali;già;nei,Una ricetto non estor-le telefonovali già nei
1231,1231,prati;caci;codardo,prati caci codardo,Pratica;codardo,Pratica codardo
1232,1232,rana;ori;ontano,G rana I ori C ontano,Granaio;ricontano,Granaio ricontano
1233,1233,Ra;artemisia;cono,T Ra TT artemisia cono MIA,Trattar;temi;s;iconomia,Trattar temi s'iconomia
1234,1234,ami;cieli;fata,ami cieli fata,Amici;elifata,Amici elifata
1235,1235,Tom;siepi;odi,Tom I O siepi S odi,Tomiosie;pissodi,Tomiosie pissodi
1236,1236,ave;intere;ostia;zie,ave R E intere S ostia TI zie,Avere;interessiosti;aziezie,Avere interessiosti aziezie
1237,1237,Ontario;pero,VOL Ontario pero SI,Volontori;operosi,Volontori operosi
1238,1238,bar;carene;re;tane,IM bar carene R re L O N tane,Imbarcar;een;verso;lontane,Imbarcar een verso lontane
1239,1239,re;oste;chiare,P re SS oste R chiare,Presso;ster;chiare,Presso ster chiare
1240,1240,gallo;nero,gallo nero SSO,Galloner;rosso,Galloner rosso
1241,1241,dea;Senti,I dea Senti A L E,Idea;sentiale,Idea sentiale
1242,1242,prati;re;col;Belgio,prati C A re col Belgio CO,Praticare;col;bel;gioco,Praticare col bel gioco
1243,1243,esca;lima;more,esca CO lima R more I,Escacoli;marmorei,Escacoli marmorei
1244,1244,squadra;mina,squadra mina,Squadra;minata,Squadra minata
1245,1245,lancia;ancora,lancia IN ancora TA,Lanciai;in;orrata,Lanciai in orrata
1246,1246,lame;di;Cina;in;dispensa;Bi,lame di Cina in dispensa Bi L E,La;medicina;dispensabile,La medicina dispensabile
1247,1247,star;re,Z star MO re,Star;mo;remore,Star mo remore
1248,1248,cervi;erosi,OR cervi N erosi,Orcer;verneri,Orcer verneri
1249,1249,Verona;costo;Dallas;arpa,BA Verona S costo Dallas C I arpa,Bavero;nascosto;dalla;sciarpa,Bavero nascosto dalla sciarpa
1250,1250,in;armadio;ile;arma,in armadio B ile F arma CO,Inarmadiobile;farmaco,Inarmadiobile farmaco
1251,1251,Pisa;mura,CA Pisa mura I,Capi;samurai,Capi samurai
1252,1252,eredi;ha;parato;nate,OP eredi C ha parato S A N nate,Opere;di;Chopart;tosannate,Opere di Chopart tosannate
1253,1253,Ra;zio;Sam;papa,G Ra zio Sam IS papa NE,Graziosa;miss;papane,Graziosa miss papane
1254,1254,Alice;edera;divi,C Alice C edera divi NO,Calice;cedra;di;vino,Calice cedra di vino
1255,1255,chiesa;articoli;dee,chiesa G articoli E dee D A,Chi;è;sgarta;colie;d;ed,Chi è sgarta colie d'ed
1256,1256,sarde;idolo,CAU sarde idolo RI,Causar;dei;dolori,Causar dei dolori
1257,1257,ciocche;usa,B O C ciocche usa,Bocci;cheusa,Bocci cheusa
1258,1258,attiva;scolari,TR attiva scolari,Tratti;vascolari,Tratti vascolari
1259,1259,dama;copri;Giove;ovile,dama S copri N D AG Giove SC ovile,Damasco;per;darggiove;scovile,Damasco per darggiove scovile
1260,1260,oche;oca;osa;ovalo,CI oche P oca C osa POC ovalo,Ciò;ch;è;poca;cosa;poco;valo,Ciò ch'è poca cosa poco valo
1261,1261,unica;mina,T unica mina,Tunica;minata,Tunica minata
1262,1262,Verona;otre;tino,PO Verona N otre N tino,Povero;nano;trentino,Povero nano trentino
1263,1263,fa;Cile;indaco,fa Cile indaco FF,Facile;indaff,Facile indaff
1264,1264,monili;avi;giare;epe;colo,monili B B I avi A G giare epe R I colo SO,Monil;ibviav;iggiare;e;pericoloso,Monil ibviav iggiare e pericoloso
1265,1265,teda;eco;mici,S teda LI eco N O mici,Stedali;economici,Stedali economici
1266,1266,pie;arrossita;ale,I M pie G A arrossita T ale,Impiegare;Rossitate,Impiegare Rossitate
1267,1267,avidi;trattore;osti,G R avidi S trattore S C osti,Gravi;distratt;oscosti,Gravi distratt oscosti
1268,1268,fa;chiama;ori,fa L chiama T ori CO,Falchi;amatorico,Falchi amatorico
1269,1269,avidi;sordi,G R avidi sordi N I,Gravi;disordini,Gravi disordini
1270,1270,sci;osa,PO sci NZI osa,Posa;cinziosa,Posa cinziosa
1271,1271,faro;pere;dotati;ali,faro pere dotati ali,Far;opere;dotatiali,Far opere dotatiali
1272,1272,api;are;avi;lenza,api M E N T are L avi O lenza,Api;mentarella;vi;olenza,Api mentarella vi olenza!
1273,1273,spia;capace,spia LI capace,Spialica;pace,Spialica pace
1274,1274,avi;nani,C HI avi nani R I,Chiavinani;rirì,Chiavinani rirì
1275,1275,ultime;di;ali,C ultime di E V ali,Culti;medievali,Culti medievali
1276,1276,Asti;Anco;Ario,B Asti Anco N TR Ario,Bastian;contrario,Bastian contrario
1277,1277,mais;rana,SA mais ST rana,Samai;strana,Samai strana
1278,1278,sarda;re,VER sarda BE re,Versar;da;bere,Versar da bere
1279,1279,buca;cavi;liana,buca LI cavi R G I liana,Bucalica;virgiliana,Bucalica virgiliana
1280,1280,est;erica,ON est erica TTA,Oneste;ricatta,Oneste ricatta
1281,1281,vele;Idra;coni,N O vele GG Idra coni AN E,Nove;leggi;draconiane,Nove leggi draconiane
1282,1282,Al;ope;teso;riso,Al C ope N teso R riso,Alcolpenteso;risorso,Alcolpenteso risorso
1283,1283,pedale;carico;data,DA pedale RI carico R data,Dape;dericar;icordata,Dape dericar icordata
1284,1284,api;cola;Corso,U N api C cola M AN Corso,Una;piccola;mancorso,Una piccola mancorso
1285,1285,para;sarde,para FRA sarde T TI,Parafrasar;detti,Parafrasar detti
1286,1286,remi;Ariosto;tana,T remi Ariosto N tana TI,Tre;mia;riostantani,Tre mia riostantani
1287,1287,esca;anelli;ossa,P esca R E anelli G ossa,Pescare;anelli;grossa,Pescare anelli grossa
1288,1288,amo;tra;colletti;scafi;usci,UN amo S tra colletti scafi usci T A,Una;mostra;collettisca;fiuscita,Una mostra collettisca fiuscita
1289,1289,Cooper;resi;lista,Cooper O resi M BO lista,Cooperò;resimbolista,Cooperò resimbolista
1290,1290,care;tomi,GI O care tomi V E,Giocare;tomive;lime,Giocare tomive lime
1291,1291,ortica;nidi;stagno,C ortica LZO nidi FU stagno,Corti;calzoni;di;fustagno,Corti calzoni di fustagno
1292,1292,aria;soggetti,F aria LO soggetti,Fari;alosoggetti,Fari alosoggetti
1293,1293,Cooper;rea;ratto,Cooper O rea S T ratto,Cooperò;ratratto,Cooperò ratratto
1294,1294,maniero;are,maniero S O F are,Manieroso;fare,Manieroso fare
1295,1295,in;cinto,in TRI cinto DI,Intricint;odi,Intricint odi
1296,1296,loto;neo;nato,P loto neo R DI nato,Plonato;ordinato,Plonato ordinato
1297,1297,orto;nidi;lago,P orto nidi C A lago,Portoni;di;calagno,Portoni di calagno
1298,1298,schede;Pan;alone,TA schede I Pan T alone,Tasche;dei;pantalone,Tasche dei pantalone
1299,1299,ratto;tino,ME ratto S tino,Mera;tostino,Mera tostino
1300,1300,Pan;Era,NO IO Pan T Era,Noiopa;nuterà,Noiopa nuterà
1301,1301,artemisia;ami,D artemisia S ami,Dar;temi;s;iasami,Dar temi s'iasami
1302,1302,edera;danza;Tampa,CHI edera LFI danza TO Tampa,Chieder;al;fidanzato;Ta;Pan,Chieder al fidanzato: Ta Pan?
1303,1303,agave;rame;tela,P agave rame N tela UTA,Paga;veramente;lauta,Paga veramente lauta
1304,1304,ari;lessi;ile,O R ari OF lessi B ile,Orario;lessibile,Orario lessibile
1305,1305,asse;ile;nodi;cantile,C asse D ile G nodi CA cantile,Casse;di;legno;di;caccial,Casse di legno di caccial
1306,1306,asso;eco;Elle;ara;conta,SP asso eco RZ Elle TT ara C conta T A,Spassoe;corzelletta;raccontata,Spassoe corzelletta raccontata
1307,1307,sir;ora;mento,sir IO S ora PI mento,Sirioso;rapimento,Sirioso rapimento
1308,1308,fin;ree;letti,fin O ree C letti CO,Finoree;cletico,Finoree cletico
1309,1309,versi;nidi;rossi,IN versi O nidi rossi A,Inversioni;di;rossia,Inversioni di rossia
1310,1310,Verona;talea;Io,PO Verona talea BET L Io,Povero;natale;a;Betlìo,Povero natale a Betlìo
1311,1311,mici;avo;Ontario,O mici D avo L Ontario,Omicida;volontario,Omicida volontario
1312,1312,capi;oche;iene;alloro,capi T AN oche V iene DA LL alloro TTA,Capitano;che;viene;dalla;Rotta,Capitano che viene dalla Rotta
1313,1313,foro;cavi;ione,foro L I cavi S ione,Forolica;visione,Forolica visione
1314,1314,activa;in;in;azione,C activa in CL in azione,Cactiva;inclinazione,Cactiva inclinazione
1315,1315,asso;renano,SP asso renano RIE,Spassore;narié,Spassore narié
1316,1316,cisterna;etti,PA cisterna N N etti,Pacist;rannettì,Pacist rannettì
1317,1317,acanto;tosa,PL acanto N tosa,Placa;tantoosa,Placa tantoosa
1318,1318,cast;la;Tati,cast ELL: la SI Tati,Castelli;lasciati,Castelli lasciati
1319,1319,papi;ogiva;enti,papi R О L ogiva L enti,Pipirogi;valenti,Pipirogi valenti
1320,1320,ali;nodi;laghetto,TA ali nodi C A laghetto,Taalino;di;calagheto,Taalino di calagheto
1321,1321,lord;vela,lord IS vela TI,Lordiss;velati,Lordiss velati
1322,1322,vivaio,GA vivaio,Gavi;vaiò,Gavi vaiò
1323,1323,Acca;Daytona;are,Acca DE Daytona L IT are,Accadèdà;talitare,Accadèdà talitare
1324,1324,marcia;pere,A marcia M pere,Amarc;impere,Amarc impere
1325,1325,lidi;con;orme;la,V A lidi con orme T T la,Validi;conformettal,Validi conformettal
1326,1326,iro;vate;esca,V iro DO vate D esca,Viro;dovate;desca,Viro dovate desca
1327,1327,tra;sci,tra sci G I A,Trasc;igia,Trasc igia
1328,1328,anitra;gin;lidi;seri,P anitra RI gin A lidi seri A L,Pani;tragignali;di;Serial,Pani tragignali di Serial
1329,1329,Ro;dotto;terno;sire,P Ro dotto IN terno sire O,Prodotto;interno;sireo,Prodotto interno sireo
1330,1330,Ra;zio;Sam;sesto,G Ra zio Sam IS sesto NE,Graziosa;miss;estone,Graziosa miss estone
1331,1331,testa;para;ultime;ali,testa RA P para TI M ultime DI ali,Testar;apparati;multimediali,Testar apparati multimediali
1332,1332,la;mimosa;gote,A la mimosa N gote,Alamim;osangote,Alamim osangote
1333,1333,leva;dita,PRI leva E dita,Prive;vaedita;fatta,Prive vaedita fatta
1334,1334,orme;di;botti;capre,E N orme di botti capre C O L O,Enorme;ditto;caprecolo,Enorme ditto caprecolo
1335,1335,iris;edile;Giona,P iris N edile Giona RI,Pirisne;di;legionari,Pirisne di legionari
1336,1336,api;asso,TUR api asso SA,Turpa;piassosa,Turpa piassosa
1337,1337,traina;rei;pia;odi;Erato,S traina rei NU N pia NT odi SP Erato,Strainare;in;un;pianto;disperato,Strainare in un pianto disperato
1338,1338,inesorabili;tacchi,GR inesorabili S tacchi,Grine;sobilista,Grine sobilista
1339,1339,est;arpe;lessi,D est arpe R P lessi T A,Destar;perplessità,Destar perplessità
1340,1340,pipe;siero;sieri;lessi,TI pipe N siero sieri F lessi VI,Tipi;pensierosi;e;riflessivi,Tipi pensierosi e riflessivi
1341,1341,parete;ala,ZAP parete R ala,Zappare;terra;là,Zappare terra là
1342,1342,case;lario;nati,case L lario R D I nati,Case llari;ordinati,Case llari ordinati
1343,1343,federa;amaro,federa FF amaro SI,Fede;raffamarosi,Fede raffamarosi
1344,1344,Ero;cobra;Pellico;etti;ari;arsi,Ero I C cobra P Pellico STR etti ari T IR arsi,Eroico;cobrapel;licostretti;a;ritirarsi,Eroico cobrapel licostretti a ritirarsi
1345,1345,tecnico;osa;in,tecnico I osa F in E,Tecnicoiosa;fine,Tecnicoiosa fine
1346,1346,rotella;nata,BI rotella PA nata,Birotell;panata,Birotell panata
1347,1347,salamini;sci,T O salamini sci A,Tosala;minica,Tosala minica
1348,1348,Magnani;Daytona;coni,Magnani Daytona coni,Magnanida;tonaconi,Magnanida tonaconi
1349,1349,Sam;Diana;oche;remo,E Sam IN Diana P oche remo TE,Esaminar;iani;a;pochè;remote,Esaminar iani a' pochè remote
1350,1350,orme;di;sesto,EN orme di S sesto,Enorme;dissesto,Enorme dissesto
1351,1351,avari;stria;rei,GR avari S A stria E rei,Grava;risastri;aerei,Grava risastri aerei
1352,1352,Ra;dotto;Vega,P Ra dotto Vega NO,Pradotto;vegano,Pradotto vegano
1353,1353,riso;ile,N E riso B ile,Nerei;sobile,Nerei sobile
1354,1354,toro;redi;denti,S toro redi P EN denti,Storodipi;pendenti,Storodipi pendenti
1355,1355,eroina;dito,ALB eroina RI dito,Albero;inaridito,Albero inaridito
1356,1356,oca;tori;mas;vello;peri,GI oca tori O R mas vello SU peri ORE,Giocatori;ormas;v;Ellosup;eroiore,Giocatori ormas v Ellosup eroiore
1357,1357,passa;agli;ad;api;dita,passa C agli ad I api N E dita,Passacaglia;di;Apina;Didità,Passacaglia di Apina Didità
1358,1358,leva;randello,ULTi leva DiPi randello,Ultile;vadipirà;di;Randello,Ultile vadipirà di Randello
1359,1359,veli;articoli;asso,B RE veli T I articoli asso SO,Breve;litario;collassoso,Breve litario collassoso
1360,1360,nani;are;nani,CA nani LL are nani A,Cananila;renan;Anania,Cananila renan Anania
1361,1361,Ra;artemisia;api;Urano;Ra,T Ra TT artemisia LL api TT Urano ST Ra,Trattar;temi;siala;pittura;nostra,Trattar temi siala pittura nostra
1362,1362,uose;botti;con;erma,S uose botti con F erma,Suosebotti;conferma,Suosebotti conferma
1363,1363,pinna;osti,pinna S C osti,PIN;nascosti,PIN nascosti
1364,1364,epe;colo;re;Ares;chiavi;le;ladro,epe R I colo SO re S T Ares chiavi le ladro G A,È;pericoloso;restare;schiavi;nella;droga,È pericoloso restare schiavi nella droga
1365,1365,Diogene;federe;ori,STU Diogene R I federe N ori,Studiò;generife;dei;renori,Studiò generife dei renori
1366,1366,su;sardina;nidi;tesa,su A sardina N nidi N tesa,Suasardi;nanni;d;intesa,Suasardi nanni d'intesa
1367,1367,ontano;tea;pica,P ontano NI tea TI pica,Pontanoni;teatica,Pontanoni teatica
1368,1368,sardina;su,EVI sardina su RE,Evisardi;nasure,Evisardi nasure
1369,1369,sardina;menti,EVI sardina D I menti,Evisardi;namenti,Evisardi namenti
1370,1370,mas;menta;telo;dio,mas menta telo dio,Mas;mentatelo;d;Iodio,Mas mentatelo d'Iodio
1371,1371,duca;scola;etto,duca O RE scola GH etto,Ducaoresco;laghetto,Ducaoresco laghetto
1372,1372,lepri;codardo,U TI lepri codardo GIO,Utile;pricodardo,Utile pricodardo
1373,1373,aglio;in;Erie,SB aglio in VOL Erie,Sbaglio;involerie,Sbaglio involerie
1374,1374,marcia;con;proiettile,marcia con proiettile,Marcia;con proiettile,Marcia con proiettile
1375,1375,papi;onde;zio,papi LL onde LI zio SO,Papillon;delizioso,Papillon delizioso
1376,1376,Cile;per;pesca;filo;vaglia;cono;ceri;nidi;azza,EFA Cile per pesca filo D I vaglia cono S ceri C A nidi R azza,È;facile;per;pe;scafiolò;di;vaglia;conoscer;i;casi;di;razza,È facile per pe scafiolò di vaglia conoscer i casi di razza
1377,1377,Saba;eco,Saba O eco RCA,Sabaeco;ricca,Sabaeco ricca
1378,1378,Boccia;rape;ante,Boccia T U rape S ante,Bocciatura;pesante,Bocciatura pesante
1379,1379,la;pinna;Ural,la pinna T Ural E,Lapiña;naturale,Lapiña naturale
1380,1380,fort;Reno,fort O Reno TO,Forte;rento,Forte rento
1381,1381,diserti;ori;tori;ari,diserti T ori A U tori T ari,Diserti;teoritori,Diserti teoritori
1382,1382,federe;timoni,PA L federe S timoni,Palfe;del;Estrimoni,Palfe del Estrimoni
1383,1383,boccia;trave;mici,BIS boccia trave R IA mici,Bisbocciar;tra;veri;amici,Bisbocciar tra veri amici
1384,1384,pero;osa,MOS pero NZI osa,Mospe;ronziosa,Mospe ronziosa
1385,1385,asso;etti;orchi,C asso N etti S P orchi,Cassonetti;sporchi,Cassonetti sporchi
1386,1386,vuote;luna,A vuote MI luna,Avuote;mil;unauna,Avuote mil unauna
1387,1387,pinna;lidi;reti,pinna CO lidi M I NA reti,Pinacolì;di;minareti,Pinacolì di minareti
1388,1388,sarda;rospi;orcio,PAS sarda VE rospi L orcio,Passar;da;vero;spiricolo,Passar da vero spiricolo
1389,1389,cono;Daytona;orata,E cono Daytona G LI orata,Economia;tonalorata,Economia tonalorata
1390,1390,spia;asce;avi;liana,spia LIC asce N avi RG I liana,Spialica;scena;virgiliana,Spialica scena virgiliana
1391,1391,tuba;ras;traina,tuba T U ras traina TA,Tubatura;strainata,Tubatura strainata
1392,1392,pino;ali,AS pino NT R ali,Aspino;tralizi,Aspino tralizi
1393,1393,la;Pan;Era,la G N O Pan T Era,Lagnopan;terrestră,Lagnopan terrestră
1394,1394,corta;dono,S corta dono RE,Scorta;d;onore,Scorta d'onore
1395,1395,armadietto;maestro;ed;agli,armadietto maestro R ed I agli O,Armadietto;mai;estrerò;di;aglio,Armadietto mai estrerò di aglio
1396,1396,verde;sali,verde sali SA,Verde;salì,Verde salì
1397,1397,perso;lesa;Ario,perso N A lesa NIT Ario,Personale;sanitario,Personale sanitario
1398,1398,malesi;Asia,S E malesi FA Asia,Se;male;si;fa;Asia;si;è,"Se male si fa, Asia si è"
1399,1399,lord;sol;To,lord OI N sol To O,Lordino;solitario,Lordino solitario
1400,1400,sacra;urne,PAS sacra T T urne,Passacra;trurne,Passacra trurne
1401,1401,star;dito,SI star CI dito,Sistar;ciditoto,Sistar ciditoto
1402,1402,losca;foca;Zero,losca foca Zero,Lo;scafò;cavero,Lo scafò cavero
1403,1403,nero;crini;radio;Po;tori,U nero I crini E radio P Po SI tori,Un;eroici;rinniera;di;oppositori,Un'eroici rinniera di oppositori
1404,1404,tre;uovo;Ontario,S tre N uovo L Ontario,Strenuo;volontario,Strenuo volontario
1405,1405,legge;api;ossa,legge R api U ossa GI A,Leggera;piuos;sagia,Leggera piuos sagia
1406,1406,campanello;asse;Ati,campanello N asse G N Ati,Campa;nel;nostagniati,Campa nel nostagniati
1407,1407,in;Audi;testo;ed;la;lenza,in Audi testo RI ed la O lenza,Inaudite;storie;da;lolenza,Inaudite storie da lolenza
1408,1408,rosa;dotto;oste;ile,P rosa dotto S oste NIB ile,Prosadot;tossennibile,Prosadot tossennibile
1409,1409,ostia,NIS ostia,Nisosti;aia,Nisosti aia
1410,1410,sacco;dei;don,CO sacco dei don,Cosacco;dei;Don,Cosacco dei Don
1411,1411,tomo;sedia;azza,AU tomo sedia R azza TE,Automossee;arrazzate,Automossee arrazzate
1412,1412,artemisia;rosi,F artemisia C O rosi,Far;temi;sicorosi,Far temi sicorosi
1413,1413,tori;duna;rosa;moli,S tori E duna LTE rosa moli I,Storie;d;un;altero;samolii,Storie d'un altero samolii
1414,1414,in;risotto;corta,M in IST risotto S corta,Ministri;sotto;scorta,Ministri sotto scorta
1415,1415,basto;neve;codardo,IL basto neve S CO codardo,Il;bastone;vescocodardo,Il bastone vescocodardo
1416,1416,cieli;ante,BOC cieli U M ante,Bocci;eliumente,Bocci eliumente
1417,1417,faccia;mogia;conti;ontano;odi;mani,faccia mogia I conti C ontano N D odi D O mani,Facciamo;già;i;conti;con;tanno;dò;domani,Facciamo già i conti con tanno dò domani
1418,1418,mais;dio,mais dio,Mai;sodio,Mai sodio
1419,1419,arti;lario;ori,P arti CO lario D ori,Particolari;odori,Particolari odori
1420,1420,arpe;otre;avi,F arpe C otre N GR avi,Far;pecotre;non;gravi,Far pecotre non gravi
1421,1421,mento;satire;Ra,LA mento satire T E Ra,Lamentosa;tiretera,Lamentosa tiretera
1422,1422,secco;some;saggio,secco I O some S saggio,Secchiooso;messaggio,Secchiooso messaggio
1423,1423,eredi;onde,eredi LL onde T I,Eredillo;Dentì,Eredillo Dentì
1424,1424,dama;copri,dama S copri NDE,Damasco;pri;Ndè,Damasco pri Ndè
1425,1425,ro;dotto;ale,P ro dotto LOC ale,Prodotto;locale,Prodotto locale
1426,1426,coppia;sai;olenti,S coppia S sai VI olenti,Scoppi;assai;violenti,Scoppi assai violenti
1427,1427,gilet;resina;zio,A gilet OR resina zio NE,Agile;torres;in;azione,Agile torres in azione
1428,1428,Ra;dea;ala,G Ra N dea ala NO,Grande;aal;a;lanò,Grande aal a' lanò
1429,1429,api;dive;Cerere,C api dive S TI Cerere,Capi;di;vesticere,Capi di vesticere
1430,1430,gin;in;silos;ile,LO gin in silos B ile,Log;in;silosbilile,Log-in silosbilile
1431,1431,su;la;si;Volga,"su DIC, la si Volga RI",Sudica;lisi;volgari,Sudica lisi volgari
1432,1432,raso;Po;raso;pera;tiara,MO raso M Po NI raso M pera tiara TE,Moraso;pomoniraso;metropoli;a;rate,Moraso pomoniraso metropoli a rate
1433,1433,pesce;Ti;lobo;via,pesce Ti lobo LI via NO,Pe;setilobo;liviano,Pe setilobo liviano
1434,1434,arto;in;dotto,P arto in dotto,Parto;indotto,Parto indotto
1435,1435,Lazio;nei;onde,IL Lazio nei N F onde,Illazione;infonde,Illazione infonde
1436,1436,nave;trina;onda,U nave trina S F onda,Una;vetrina;sfonda,Una vetrina sfonda
1437,1437,eleganti;epa;trio,eleganti A R epa trio TI,Eleganti;aretrioti,Eleganti aretrioti
1438,1438,stole;email;posa,C O stole T email P posa,Costolette;impolposa,Costolette impolposa
